# LS Electric — 2026 Q2 — 반기보고서 (2026.06)
# source label: LS Electric Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814003088   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814003088
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 53 기 반기말 | YTD | 제 52 기말 | 전전기
회사는 글로벌 완성차 업체 공급 경험을 바탕으로 EV Relay, 스마트 BDU, 반도체 Relay 등 차세대 제품 개발을 추진하고 있으며, 자체 개발ㆍ생산 역량과 중국 생산거점을 기반으로 기술ㆍ품질ㆍ가격 경쟁력을 강화하고 있습니다.

[락성전기투자(중국)유한공사]락성전기투자(중국)유한공사는 2019년 11월 상해에 설립되어 중국 내 투자협력을 통해 전력 및 신재생에너지 사업을 추진하며, DC Relay, 송배전 솔루션 및 산업자동화 등의 사업을 영위하고 있습니다. 주요 사업의 내용은 당사의 해당사업과 동일합니다.
[LS ELECTRIC America]LS ELECTRIC America는 2012년에 설립된 판매법인으로 전력/자동화기기 및 전력시스템 제품을 판매하고 있습니다. 전력기기, 자동화기기, 전력시스템 제품에 대해 미주지역 내 유통채널을 활용하여 최종 고객에 공급하거나, 직접 최종고객에게 공급하고 있습니다. 한국기업 및 미국 내 현지기업 등을 주요 고객으로 전력/자동화 설비를 고객에게 제공하고 있으며 주요 사업의 내용은 당사의 해당 사업과 동일합니다.
[LS ELECTRIC Vietnam]
LS ELECTRIC Vietnam은 1997년 하노이에 설립되었으며, 전력기기 및 전력시스템 사업을 영위하고 있습니다. 2022년에는 법인 및 사업장을 
박닌으로 이전하고 안정된 유통망을 바탕으로 동남아 시장에서 안정적인 매출과 시장 점유율을 확보하고 있습니다. 하노이와 호치민에 각각 영업사무소가 있으며, 주요 사업의 내용은 당사의 해당사업과 동일합니다.
[LS Energy Solutions]LS Energy Solutions는 미국 노스캐롤라이나 주에 위치하고 있으며, ESS(Energy Storage System, 에너지 저장 시스템) 현장에 맞는 전력 솔루션 공급을 주요 사업으로 영위하고 있습니다. 미국의 인플레이션 감축법(IRA, 2022) 시행 및 다양한 인센티브(세금감면 및 보조금 등) 지원을 통해 친환경 에너지 인프라 투자가 확대됨에 따라, ESS 수요 증가에 적극 대응하고 있습니다.

[LS파워솔루션]LS파워솔루션은 1995년 11월 변압기 및 전기전자장비시스템 제조를 주요 목적사업으로 설립되었으며, 2024년 9월 LS ELECTRIC이 지분 51%를 인수하여 지배회사의 종속기업으로 신규 편입되었습니다. LS 파워솔루션의 주요 제품은 육상용 변압기와 해상용 변압기로 구분됩니다. 육상용 변압기는 산업 단지, 에너지 저장장치(ESS), 송배전 설비 등 다양한 전력 인프라에 적용되며, 154kV급 이상의 고압 변압기도 생산하고 있습니다. 해상용 변압기는 조선 및 해양플랜트 산업에 사용되며, 해양 환경에 적합한 구조와 내구성을 갖춘 제품을 공급하고 있습니다.

[LS ITC]LS ITC는 2021년 1월 4일 LS글로벌인코퍼레이티드(주)의 IT사업부문 물적분할을 통해 설립되었으며, IT서비스 및 AI, 스마트팩토리 및 물류자동화, 전력ㆍ에너지DX를 주요 사업으로 영위하고 있습니다.
(1) IT서비스 및 AIERP 등 핵심 업무시스템에 대한 SI 및 ITO 서비스를 제공하고 있으며, 마이크로소프트 Azure 기반 클라우드 전환 및 M365 기반 협업환경 구축을 수행하고 있습니다. 또한 그룹 전용 AI 플랫폼을 구축하고, 대외 고객을 대상으로 AI 솔루션을 공급하고 있습니다.
(2) 스마트팩토리 및 물류자동화 LS ELECTRIC의 하드웨어(HW) 및 LS티라유텍의 소프트웨어(SW) 역량 등 그룹 내 기술을 결합하여 스마트팩토리 통합 구축 서비스를 제공하고 있으며, 소프트웨어 중심의 제조 공정 및 물류 자동화 서비스를 수행하고 있습니다.
(3) 전력ㆍ에너지DX LS ELECTRIC의 전력기기 하드웨어 역량과 IT 솔루션을 결합한 전력ㆍ에너지 DX 솔루션을 제공하고 있으며, FEMS 구축 등을 통해 산업 현장의 전력 효율화 및 에너지 디지털 전환을 지원하고 있습니다.LS ITC는 LS그룹 전 계열사를 대상으로 한 디지털 전환(DX) 수행 경험을 보유하고 있으며, 이를 바탕으로 산업에 대한 이해 및 ITㆍOT 융합 역량을 강화하여 제조업의 디지털 혁신을 선도하고 지속적인 성장을 도모하고 있습니다.
[LS티라유텍]LS티라유텍은 2019년 10월 31일 코스닥에 상장되었으며, 이차전지, 반도체, 디스플레이 등 하이테크 산업군을 대상으로 무인 자동화 공장 시스템 구축 경험과 기술 개발 역량을 보유하고 있습니다. 이를 기반으로 스마트팩토리 구축에 필요한 SCM(공급망 관리 및 생산계획), MES(제조실행관리), 설비ㆍ물류 자동화 소프트웨어를 공급하고 있으며, 관련 기술력과 구축 노하우를 바탕으로 이차전지, 반도체, 전기ㆍ전자 및 소재ㆍ부품 산업 등으로 사업영역을 확대해 왔습니다.

또한 물적분할을 통해 설립된 종속회사 티라로보틱스를 통해 자율주행 물류로봇(AMR)의 제조 및 관제 솔루션을 제공함으로써 물류자동화 분야로 사업영역을 확장하였습니다. 아울러 종속회사 티라아트로보를 통해 직교로봇 제조 및 공장 자동화 핵심부품 도소매 사업을 영위하며 관련 사업 포트폴리오를 확대하고 있습니다.

그 밖의 자세한 사업내용은 II. 사업의 내용을 참조하시기 바랍니다.
사. 신용평가에 관한 사항당사는 현재 한국신용평가, 한국기업평가 및 NICE신용평가사로부터 신용등급 평가를 받고 있으며, 공시제출일 현재 회사채 신용등급은 AA-, 기업어음의 신용등급은 A1입니다. 당사의 최근 3년 간 신용평가는 아래와 같습니다.

평가일 | 평가대상유가증권 | 평가대상 유가증권의신용등급 | 평가회사(신용평가등급범위) | 비고
2026.06.18 | 제184-2회 외 회사채 | AA- | 한국신용평가 (AAA ~ D) | 정기평가
2025.04.23 | 제184-2회 외 회사채 | AA- | 정기평가
2024.06.27 | 제184-2회 외 회사채 | AA- | 정기평가
2024.12.20 | CP | A1 | 한국신용평가 (A1,A2,A3,B,C,D) | 정기평가
2024.06.27 | 본평가
2026.06.23 | 제189-2회 외 회사채 | AA- | 한국기업평가 (AAA ~ D) | 정기평가
2025.10.17 | 제189-1회 외 회사채 | AA- | 본평가
2025.10.17 | 제189-2회 외 회사채 | AA- | 본평가
2025.05.13 | 제188-2회 외 회사채 | AA- | 정기평가
2025.02.07 | 제188-2회 외 회사채 | AA- | 본평가
2025.02.07 | 제188-1회 외 회사채 | AA- | 본평가
2024.09.12 | 제187-2회 외 회사채 | AA- | 본평가
2024.09.12 | 제187-1회 외 회사채 | AA- | 본평가
2024.06.27 | 제184-2회 외 회사채 | AA- | 정기평가
2026.06.23 | CP | A1 | 한국기업평가 (A1,A2,A3,B,C,D) | 본평가
2025.11.27 | CP | A1 | 정기평가
2025.05.13 | CP | A1 | 본평가
2024.09.12 | CP | A1 | 정기평가
2024.06.27 | CP | A1 | 본평가
2026.06.17 | 제186-2회 외 회사채 | AA- | NICE신용평가 (AAA ~ D) | 정기평가
2025.10.20 | 제189-1회 외 회사채 | AA- | 본평가
2025.10.20 | 제189-2회 외 회사채 | AA- | 본평가
2025.06.20 | 제186-1회 외 회사채 | AA- | 정기평가
2025.02.04 | 제188-2회 외 회사채 | AA- | 본평가
2025.02.04 | 제188-1회 외 회사채 | AA- | 본평가
2024.09.12 | 제187-2회 외 회사채 | AA- | 본평가
2024.09.12 | 제187-1회 외 회사채 | AA- | 본평가
2024.06.28 | 제186-2회 외 회사채 | AA- | 정기평가
2024.06.28 | 제186-1회 외 회사채 | AA- | 정기평가
2026.06.17 | CP | A1 | NICE신용평가 (A1,A2,A3,B,C,D) | 본평가
2025.10.20 | CP | A1 | 정기평가
2025.06.20 | CP | A1 | 본평가
2024.12.20 | 단기사채 | A1 | 한국신용평가 (A1,A2,A3,B,C,D) | 정기평가

주) 기업어음 A1 신용등급은 적기상환능력이 최고수준으로 투자위험도가 극히 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에도 영향을 받지 않을 만큼 안정적이라는 의미입니다. 또한 회사채 AA 신용등급은 원리금 지급 확실성이 매우 높으며, 예측 가능한 장래의 환경변화에 영향을 받을 가능성이 낮지만 AAA등급에 비해 다소 열등한 요소가 있다는 의미입니다. (한신평, 한기평, NICE신평 신용등급 정의)

아. 회사의 주권상장(또는 등록ㆍ지정) 및 특례상장에 관한 사항

주권상장(또는 등록ㆍ지정)현황 | 주권상장(또는 등록ㆍ지정)일자 | 특례상장 유형
유가증권시장 상장 | 1994년 07월 11일 | 해당사항 없음

2. 회사의 연혁

가. 본점소재지 및 그 변경
당사의 본점소재지는 경기도 안양시 동안구 엘에스로 127 LS타워입니다.공시대상기간 중 본점소재지의 변경사항은 없습니다.
나. 경영진의 중요한 변동
보고서 작성기준일 현재 회사의 이사회는 2인의 사내이사(구자균, 채대석)와 3인의 독립이사(윤증현, 송원자, 장길수), 총 5인의 이사로 구성되어 있습니다.2026년 3월 26일 정기주주총회에서 구자균 사내이사 및 장길수 독립이사가 재선임되었습니다. 최종원, 김재홍 사외이사는 임기만료 되었으며, 김종우, 오재석 사내이사는 일신상의 사유로 중도퇴임 하였습니다. 또한 동일자에 개최된 이사회에서 구자균 사내이사가 대표이사로 재선임되었습니다.2025년 3월 25일 정기주주총회에서 채대석 사내이사가 선임되었고, 송원자 사외이사가 재선임되었습니다. 임기가 만료된 김동현 대표이사는 사임하였습니다. 또한 동일자에 개최된 이사회에서 채대석 사내이사가 대표이사로 선임되었습니다.2024년 3월 21일 정기주주총회에서 김종우, 오재석 사내이사, 윤증현 사외이사가 선임되었고, 임기가 만료된 이원창 사외이사는 사임하였습니다. 또한 구동휘 대표이사는 일신상의 이유로 사임하였습니다.2023년 3월 28일 정기주주총회에서 구자균, 구동휘 사내이사, 최종원, 김재홍, 장길수 사외이사가 선임되었고, 임기가 만료된 문승일 사외이사는 사임하였습니다. 한편 동일자에 개최된 이사회에서 구자균, 구동휘 사내이사가 대표이사로 선임되어 대표이사가 3인으로 변경되었습니다. 2022년 3월 28일 정기주주총회에서 김동현 사내이사가 신규 선임되었고, 박용상 사내이사와 남기원 사내이사가 중도퇴임 하였습니다. 임기가 만료된 오정규 사외이사는 사임하였습니다. 송원자 사외이사는 신규 선임되었습니다. 한편, 동일자에 개최된이사회에서 김동현 사내이사가 대표이사로 선임되어 대표이사가 2인으로 변경되었습니다.

- 경영진 및 감사의 중요한 변동

변동일자 | 주총종류 | 선임 | 임기만료또는 해임
신규 | 재선임
2026년 03월 26일 | 정기주총 | - | 대표이사 구자균독립이사 장길수 | 사내이사 김종우사내이사 오재석사외이사 최종원사외이사 김재홍
2025년 03월 25일 | 정기주총 | 대표이사 채대석 | 사외이사 송원자 | 대표이사 김동현
2024년 03월 21일 | 정기주총 | 사내이사 김종우사내이사 오재석사외이사 윤증현 | - | 대표이사 구동휘사외이사 이원창
2023년 03월 28일 | 정기주총 | 대표이사 구동휘사외이사 김재홍사외이사 장길수 | 대표이사 구자균사외이사 최종원 | 사외이사 문승일
2022년 03월 28일 | 정기주총 | 대표이사 김동현사외이사 송원자 | - | 사내이사 박용상대표이사 남기원사외이사 오정규

다. 최대주주의 변동공시대상기간 중 변동사항 없습니다.
라. 상호의 변경

2020. 3. (변경전) LS산전주식회사 (변경후) 엘에스일렉트릭주식회사 (표기 : LS ELECTRIC)

마. 기타 중요한 사항의 발생내용

[LS ELECTRIC] 

2022.04. 물적분할을 통해 엘에스이모빌리티솔루션(주) 설립2022.10. ESG경영 선포2022.10. 베트남 박닌 사업장 준공식2022.11. 1,746억 규모 미국 삼성 E&C 배전시스템 공급 계약 체결2023.03. 인도네시아 법인 설립2023.04. 1,200억원 규모 영국 ESS 구축 사업 수주2023.05. 엘에스영종스카이솔라 설립2023.05. 2000MVA 단락발전기 2호기 준공식2023.06. Bastrop Tech Center 설립 2023.11. 제60회 무역의 날 '7억불 수출탑' 수상2023.12. 1,100억 규모 대만 카오슝 MRT 전력시스템 공급 계약 체결2024.01. 1,500억원 규모 영국 Burnley Widow Hill ESS 구축사업 EPC 및 O&M 계약 체결2024.01. 868억원 규모 Power Supply System 공급 계약 체결2024.05. 1,008억원 규모 부산공장 초고압 변압기 시설 증설 추진

2024.05. KOC전기 지분 51% 인수2024.06. 1,062억 규모 당진 태양광발전소 구축 사업 수주2024.10. 영국 보틀리 ESS 발전소 준공2024.12. 5,610억원 규모 동해안-동서울 HVDC변환설비 계약 체결2024.12. LS ELECTRIC, 제 61회 무역의 날 '9억불 수출탑' 수상2025.03. 1,600억원 규모 Big Tech Data Center Power Supply System 공급 계약 체결2025.07. 1,382억원 규모 신재생에너지 발전사업 초고압변압기 공급 계약 체결2025.07. GE버노바 HVDC 변환 밸브 국산화 MOU2025.10. 부산사업장 제2생산동 준공2025.11. 4,598억원 규모 북미 초대형 
IOU(Investor-Owned Utility)의 신재생에너지 초고압변압기 공급 계약 체결2026.02. 
1,258억 규모 영광 그린 태양광 발전사업 EPC 및 O&M 계약 체결2026.04. 1,703억 및 3,190억 규모 북미 데이터센터 전력설비 공급 PJT 체결

바. 주요종속회사의 연혁

- 주요 종속회사의 최근 5사업연도에 대한 연혁은 아래와 같습니다. 

회사명 | 회사의 연혁
[LS메탈] | - 2022년 1월 대표이사 선임(문명주 대표)- 2026년 1월 대표이사 선임(이상범 대표)
[락성전기(무석)유한공사] | - 2020년 3월 법인명 변경 변경 전 : 락성산전(무석)유한공사 변경 후 : 락성전기(무석)유한공사- 2022년 6월 DC-Relay 사업양도
[LS이모빌리티솔루션] | - 2022년 4월 엘에스일렉트릭(주)로부터 분할 설립- 2022년 6월 중국 무석 법인(LS e-Mobility Solutions(Wuxi) CO.,LTD) 설립- 2022년 7월 멕시코 법인(LS e-Mobility Solutions MEXICO) 설립- 2024년 7월 미국 법인(LS E-MOBILITY SOLUTIONS AMERICA INC) 설립- 2025년 5월 엘에스일렉트릭으로부터 150억원 유상증자
[락성전기투자(중국)유한공사] | - 2021년 6월 락성전기 무석 유한공사에 신규출자 및 엘에스일렉트릭㈜ 지분율 감소- 2021년 6월 락성전기 대련 유한공사에 신규출자 및 엘에스일렉트릭㈜ 지분율 감소- 2022년 10월 LEO Electric. 합자회사 설립
[LS ELECTRIC America] | - 2022년 8월 LS ELECTRIC America Inc.의 지분(100%)을 현물출자하여 LS ELECTRIC Americas Holdings신규 설립- 2022년 8월 LS ELECTRIC Americas Holdings 에 편입- 2023년 6월 Bastrop Tech Center 설립
[LS ELECTRIC Vietnam] | - 2022년 9월 LS ELECTRIC HANOI COMPANY LIMITED 흡수합병- 2022년 9월 신규 사업장 준공 및 사업장 이전(하노이 > 박닌)
[LS Energy Solutions] | - 2022년 8월 LS ELECTRIC Americas Holdings 에 편입
[LS파워솔루션] | - 2024년 9월 최대주주 변경 : 엘에스일렉트릭 주식회사- 2025년 3월 법인명 변경 변경 전: KOC전기 주식회사 변경 후: LS 파워솔루션 주식회사
[LS ITC] | - 2021년 1월 엘에스글로벌(주)에서 IT 사업 분할, LS ITC 설립- 2021년 2월 엘에스일렉트릭(주)의 자회사로 편입- 2024년 9월 LS그룹 보안 솔루션 통합- 2024년 12월 생성형 AI 서비스 LS GPT 오픈
[LS티라유텍] | - 2022년 1월 : 로봇사업부문 물적분할 (주식회사 티라로보틱스)- 2023년 4월 : 글로벌강소기업 1000+」 수출유망기업 지정- 2023년 6월 : 엘에스티라유텍(주) 미국 조지아주 법인설립 현지법인 명 : THiRA Corporation- 2024년 11월 : 최대주주 변경 변경후 최대주주 : 엘에스일렉트릭 주식회사- 2025년 3월 : 법인명변경 변경전 : (주)티라유텍 변경후 : 엘에스티라유텍(주)

3. 자본금 변동사항

가. 자본금 변동추이

 | (단위 : 백만원, 천주)

종류 | 구분 | 53기(당반기말) | 52기(2025년말) | 51기(2024년말)
보통주 | 발행주식총수 | 150,000 | 30,000 | 30,000
액면금액 | 1,000원 | 5,000원 | 5,000원
자본금 | 150,000 | 150,000 | 150,000
우선주 | 발행주식총수 | - | - | -
액면금액 | - | - | -
자본금 | - | - | -
기타 | 발행주식총수 | - | - | -
액면금액 | - | - | -
자본금 | - | - | -
합계 | 자본금 | 150,000 | 150,000 | 150,000

※ | 당사는 2026년 3월 26일 제52기 정기주주총회에서 5:1 주식분할(액면분할)을 위한 정관 변경을 결의하였으며, 주식분할 효력발생일은 2026년 4월 10일입니다.

4. 주식의 총수 등

가. 주식의 총수 현황 

(기준일 : | 2026.06.30 | ) | (단위 : 주, %)

구 분 | 주식의 종류 | 비고
보통주 | 우선주 | 합계
Ⅰ. 발행할 주식의 총수 | 1,000,000,000 | - | 1,000,000,000 | -
