# Hanmi Semiconductor — 2026 Q2 — 반기보고서 (2026.06)
# source label: Hanmi Semiconductor Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814003665   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814003665
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 47 기 반기말 | YTD | 제 46 기말 | 전전기

공정가치측정의 변경에 대한 조정, 자산
당반기 | (단위 : 천원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 지분증권
 | 공정가치 서열체계의 수준
 | 공정가치 서열체계 수준 2 | 공정가치 서열체계 수준 3
기초 당기손익-공정가치측정금융자산 | 1,047,000 | 1,000
평가이익(손실), 금융자산 | (147,600) | 0
처분, 금융자산 | 0 | 0
기말 당기손익-공정가치측정금융자산 | 899,400 | 1,000

전반기 | (단위 : 천원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 지분증권
 | 공정가치 서열체계의 수준
 | 공정가치 서열체계 수준 2 | 공정가치 서열체계 수준 3
기초 당기손익-공정가치측정금융자산 | 0 | 11,300
평가이익(손실), 금융자산 | 0 | 0
처분, 금융자산 | 0 | (10,300)
기말 당기손익-공정가치측정금융자산 | 0 | 1,000

자산의 공정가치측정에 대한 공시
당반기말 | (단위 : 천원)

 | 측정
 | 공정가치
 | 자산의 분류
 | 당기손익인식금융자산
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 공정가치 서열체계 수준 1 | 공정가치 서열체계 수준 2 | 공정가치 서열체계 수준 3
자산 | 56,784,877 | 899,400 | 1,000 | 57,685,277

전기말 | (단위 : 천원)

 | 측정
 | 공정가치
 | 자산의 분류
 | 당기손익인식금융자산
 | 공정가치 서열체계의 수준 | 공정가치 서열체계의 수준 합계
 | 공정가치 서열체계 수준 1 | 공정가치 서열체계 수준 2 | 공정가치 서열체계 수준 3
자산 | 11,032,857 | 1,047,000 | 1,000 | 12,080,857

수준2 또는 수준3으로 분류되는 공정가치측정치에 대한 가치평가기법과 투입변수에 대한 공시
 | (단위 : 천원)

 | 자산의 분류
 | 당기손익인식금융자산
 | 공정가치 서열체계의 수준
 | 공정가치 서열체계 수준 2 | 공정가치 서열체계 수준 3
금융자산, 공정가치 | 899,400 | 1,000
공정가치측정에 사용된 평가기법에 대한 기술, 자산 | 시장접근법 | 원가법
공정가치측정에 사용된 투입변수에 대한 기술, 자산 | 동일한 자산에 대한 비활성시장의 공시가격 | 

6.4 금융상품 및 위험관리 - 별도

신용위험 익스포저에 대한 공시
당반기말 | (단위 : 천원)

 | 채무불이행 발생위험
 | 모든 채무불이행 발생확률의 합계
 | 금융상품의 종류
 | 매출채권
 | 지역 | 지역 합계
 | 아시아 | 북아메리카 | 남아메리카 | 유럽 | 기타
금융자산 | 247,325,601 | 4,073,044 | 1,704,227 | 4,054,914 | 15,723 | 257,173,509

전기말 | (단위 : 천원)

 | 채무불이행 발생위험
 | 모든 채무불이행 발생확률의 합계
 | 금융상품의 종류
 | 매출채권
 | 지역 | 지역 합계
 | 아시아 | 북아메리카 | 남아메리카 | 유럽 | 기타
금융자산 | 70,691,649 | 16,032 | 747,239 | 138,885 | 0 | 71,593,805

외화금융자산의 통화별 내역
당반기말 | (단위 : 천원)

 | 위험 유형
 | 환위험
 | 기능통화 또는 표시통화
 | USD | JPY | EUR | CNY
 | 금융자산의 종류 | 금융자산의 종류 합계 | 금융자산의 종류 | 금융자산의 종류 합계 | 금융자산의 종류 | 금융자산의 종류 합계 | 금융자산의 종류 | 금융자산의 종류 합계
 | 현금및현금성자산 | 매출채권 | 기타금융자산 | 현금및현금성자산 | 매출채권 | 기타금융자산 | 현금및현금성자산 | 매출채권 | 기타금융자산 | 현금및현금성자산 | 매출채권 | 기타금융자산
외화금융자산, 기초통화금액, USD [USD, 일] | 50,345,028 | 134,634,701 | 0 | 184,979,729 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
외화금융자산, 기초통화금액, JPY [JPY, 일] | 0 | 0 | 0 | 0 | 11,481,259 | 0 | 0 | 11,481,259 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
외화금융자산, 기초통화금액, EUR [EUR, 일] | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 71,606 | 0 | 0 | 71,606 | 0 | 0 | 0 | 0
외화금융자산, 기초통화금액, CNY [CNY, 일] | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 166,691 | 0 | 0 | 166,691
마감환율 | 1,541.500 | 1,541.500 | 0.000 | 1,541.500 | 9.520 | 0.000 | 0.000 | 9.520 | 1,761.090 | 0.000 | 0.000 | 1,761.090 | 226.970 | 0.000 | 0.000 | 226.970
외화금융자산, 원화환산금액 | 77,606,861 | 207,539,392 | 0 | 285,146,253 | 109,299 | 0 | 0 | 109,299 | 126,104 | 0 | 0 | 126,104 | 37,834 | 0 | 0 | 37,834

전기말 | (단위 : 천원)

 | 위험 유형
 | 환위험
 | 기능통화 또는 표시통화
 | USD | JPY | EUR | CNY
 | 금융자산의 종류 | 금융자산의 종류 합계 | 금융자산의 종류 | 금융자산의 종류 합계 | 금융자산의 종류 | 금융자산의 종류 합계 | 금융자산의 종류 | 금융자산의 종류 합계
 | 현금및현금성자산 | 매출채권 | 기타금융자산 | 현금및현금성자산 | 매출채권 | 기타금융자산 | 현금및현금성자산 | 매출채권 | 기타금융자산 | 현금및현금성자산 | 매출채권 | 기타금융자산
외화금융자산, 기초통화금액, USD [USD, 일] | 174,147,350 | 47,937,493 | 306,957 | 222,391,800 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
외화금융자산, 기초통화금액, JPY [JPY, 일] | 0 | 0 | 0 | 0 | 35,056,134 | 0 | 0 | 35,056,134 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
외화금융자산, 기초통화금액, EUR [EUR, 일] | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 71,602 | 0 | 0 | 71,602 | 0 | 0 | 0 | 0
외화금융자산, 기초통화금액, CNY [CNY, 일] | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2,109,408 | 0 | 0 | 2,109,408
마감환율 | 1,434.900 | 1,434.900 | 1,434.900 | 1,434.900 | 9.180 | 0.000 | 0.000 | 9.180 | 1,685.720 | 0.000 | 0.000 | 1,685.720 | 204.760 | 0.000 | 0.000 | 204.760
외화금융자산, 원화환산금액 | 249,884,032 | 68,785,508 | 440,452 | 319,109,992 | 321,686 | 0 | 0 | 321,686 | 120,701 | 0 | 0 | 120,701 | 431,922 | 0 | 0 | 431,922

외화금융부채의 통화별 내역
당반기말 | (단위 : 천원)

 | 위험 유형
 | 환위험
 | 기능통화 또는 표시통화
 | USD | JPY
 | 금융부채의 종류 | 금융부채의 종류 합계 | 금융부채의 종류 | 금융부채의 종류 합계
 | 매입채무 | 기타금융부채 | 매입채무 | 기타금융부채
외화금융부채, 기초통화금액, USD [USD, 일] | 99,456 | 13,281,799 | 13,381,255 | 0 | 0 | 0
외화금융부채, 기초통화금액, JPY [JPY, 일] | 0 | 0 | 0 | 293,226,770 | 0 | 293,226,770
마감환율 | 1,541.500 | 1,541.500 | 1,541.500 | 9.520 | 0.000 | 9.520
외화금융부채, 원화환산금액 | 153,311 | 20,473,892 | 20,627,203 | 2,791,460 | 0 | 2,791,460

전기말 | (단위 : 천원)

 | 위험 유형
 | 환위험
 | 기능통화 또는 표시통화
 | USD | JPY
 | 금융부채의 종류 | 금융부채의 종류 합계 | 금융부채의 종류 | 금융부채의 종류 합계
 | 매입채무 | 기타금융부채 | 매입채무 | 기타금융부채
외화금융부채, 기초통화금액, USD [USD, 일] | 179,328 | 10,634,671 | 10,813,999 | 0 | 0 | 0
외화금융부채, 기초통화금액, JPY [JPY, 일] | 0 | 0 | 0 | 205,326,100 | 0 | 205,326,100
마감환율 | 1,434.900 | 1,434.900 | 1,434.900 | 9.180 | 0.000 | 9.180
외화금융부채, 원화환산금액 | 257,318 | 15,259,690 | 15,517,008 | 1,884,134 | 0 | 1,884,134

당반기말과 전기말 현재 당사의 금융자산과 부채를 구성하는 주요 외화 통화에 대한 원화의 환율변동이 법인세비용차감전순이익에 미치는 영향은 다음과 같습니다.

외환위험에 대한 민감도 분석
당반기말 | (단위 : 천원)

 | 위험 유형
 | 환위험
 | 기능통화 또는 표시통화 | 기능통화 또는 표시통화 합계
 | USD | JPY | EUR | CNY
시장위험의 각 유형별 민감도분석 기술 | | | | | 보고기간말 현재 환율이 5% 변동할 경우 당기손익(법인세효과 반영 전)에 미치는 영향
시장변수 상승 시 당기손익 증가 | 13,225,953 | 0 | 6,305 | 1,892 | 13,234,150
시장변수 상승 시 당기손익 감소 | 0 | (134,108) | 0 | 0 | (134,108)
시장변수 하락 시 당기손익 증가 | 0 | 134,108 | 0 | 0 | 134,108
시장변수 하락 시 당기손익 감소 | (13,225,953) | 0 | (6,305) | (1,892) | (13,234,150)
외환위험에 대한 민감도 분석에 대한 기술 | | | | | 상기 분석은 당사가 합리적으로 가능하다고 판단하는 정도의 변동을 가정한 것이며, 이자율 등 다른 변수는 변동하지 않는다고 가정하였습니다.

전기말 | (단위 : 천원)

 | 위험 유형
 | 환위험
 | 기능통화 또는 표시통화 | 기능통화 또는 표시통화 합계
 | USD | JPY | EUR | CNY
시장위험의 각 유형별 민감도분석 기술 | | | | | 보고기간말 현재 환율이 5% 변동할 경우 당기손익(법인세효과 반영 전)에 미치는 영향
시장변수 상승 시 당기손익 증가 | 15,179,649 | 0 | 6,035 | 21,596 | 15,207,280
시장변수 상승 시 당기손익 감소 | 0 | (78,122) | 0 | 0 | (78,122)
시장변수 하락 시 당기손익 증가 | 0 | 78,122 | 0 | 0 | 78,122
시장변수 하락 시 당기손익 감소 | (15,179,649) | 0 | (6,035) | (21,596) | (15,207,280)
외환위험에 대한 민감도 분석에 대한 기술 | | | | | 상기 분석은 당사가 합리적으로 가능하다고 판단하는 정도의 변동을 가정한 것이며, 이자율 등 다른 변수는 변동하지 않는다고 가정하였습니다.

금융상품의 이자율 유형별 공시
당반기말 | (단위 : 천원)

 | 고정이자율 | 변동이자율
금융자산 | 1,632,544 | 80,806,537

전기말 | (단위 : 천원)

 | 고정이자율 | 변동이자율
금융자산 | 4,267,150 | 254,495,651

당사는 당반기말과 전기말 현재 예금과 관련하여 이자율변동위험에 노출되어 있습니다. 당사의 경영진은 시장이자율의 변동으로 인해 금융상품의 공정가치 또는 미래현금흐름이 변동할 위험을 고려하여 고정이자율 금융상품 및 변동이자율 금융상품의 적절한 균형을 유지하고 있습니다.

이자율위험 민감도분석
당반기말 | (단위 : 천원)

 | 위험 유형
 | 이자율위험
 | 위험에 따라 영향을 받는 손익
 | 이자수익
시장위험의 각 유형별 민감도분석 기술 | 보고기간말 현재 이자율이 1% 변동할 경우 당기손익(법인세효과 반영 전)에 미치는 영향
시장변수 상승 시 당기손익 증가 | 808,065
시장변수 하락 시 당기손익 감소 | (808,065)

전기말 | (단위 : 천원)

 | 위험 유형
 | 이자율위험
 | 위험에 따라 영향을 받는 손익
 | 이자수익
시장위험의 각 유형별 민감도분석 기술 | 보고기간말 현재 이자율이 1% 변동할 경우 당기손익(법인세효과 반영 전)에 미치는 영향
시장변수 상승 시 당기손익 증가 | 2,544,957
시장변수 하락 시 당기손익 감소 | (2,544,957)

7. 현금및현금성자산 - 별도

현금및현금성자산 공시
당반기말 | (단위 : 천원)

 | | 공시금액
현금및현금성자산 | 
현금및현금성자산 | 예금잔액 | 82,439,081

전기말 | (단위 : 천원)

 | | 공시금액
현금및현금성자산 | 
현금및현금성자산 | 예금잔액 | 258,332,331

8. 재고자산 - 별도

재고자산 세부내역
당반기말 | (단위 : 천원)

 | | 총장부금액 | 재고자산 평가충당금 | 장부금액 합계
재고자산 | 195,249,590 | (51,553,795) | 143,695,795
재고자산 | 상품 | 385,804 | 0 | 385,804
미착품 | 0 | 0 | 0
원재료 | 25,694,790 | (6,228,905) | 19,465,885
재공품 | 169,168,996 | (45,324,890) | 123,844,106

전기말 | (단위 : 천원)

 | | 총장부금액 | 재고자산 평가충당금 | 장부금액 합계
재고자산 | 200,213,433 | (50,027,099) | 150,186,334
재고자산 | 상품 | 216,571 | 0 | 216,571
미착품 | 2,217 | 0 | 2,217
원재료 | 23,235,292 | (5,576,776) | 17,658,516
재공품 | 176,759,353 | (44,450,323) | 132,309,030

재고자산 평가손실에 대한 공시
당반기 | (단위 : 백만원)

 | 매출원가
재고자산 평가손실 | 2,970
매출원가에 포함된 재고자산평가손실에 대한 기술 | 당반기 중 2,970백만원의 재고자산평가손실이 인식되었으며, 재고자산평가손실은 매출원가에 포함됩니다.

전반기 | (단위 : 백만원)

 | 매출원가
재고자산 평가손실 | 13,446
매출원가에 포함된 재고자산평가손실에 대한 기술 | 전반기 중 13,446백만원의 재고자산평가손실이 인식되었으며, 재고자산평가손실은 매출원가에 포함됩니다.

비용으로 인식한 재고자산의 금액
당반기 | (단위 : 백만원)

 | 매출원가
기간 동안 비용으로 인식한 재고자산의 원가 | 117,173
기간동안 비용으로 인식한 재고자산의 원가에 대한 기술 | 당반기에 비용으로 인식한 재고자산의 금액은 117,173백만원 입니다. 동 비용에는 재고자산평가손실 금액이 포함되어 있습니다.

전반기 | (단위 : 백만원)

 | 매출원가
기간 동안 비용으로 인식한 재고자산의 원가 | 126,800
기간동안 비용으로 인식한 재고자산의 원가에 대한 기술 | 전반기에 비용으로 인식한 재고자산의 금액은 126,800백만원 입니다. 동 비용에는 재고자산평가손실 금액이 포함되어 있습니다.

9. 기타금융자산 - 별도

기타 채권에 대한 공시
당반기말 | (단위 : 천원)

 | | 공시금액
기타 유동 금융자산 | 1,864,864
기타 유동 금융자산 | 단기미수금 | 959,202
단기미수수익 | 0
단기대여금 | 0
단기보증금 | 905,662
기타 비유동 금융자산 | 370,074
기타 비유동 금융자산 | 장기미수금 | 0
장기미수수익 | 0
장기대여금 | 0
장기보증금 | 370,074

전기말 | (단위 : 천원)

 | | 공시금액
기타 유동 금융자산 | 1,630,717
기타 유동 금융자산 | 단기미수금 | 638,012
단기미수수익 | 9,868
단기대여금 | 0
단기보증금 | 982,837
기타 비유동 금융자산 | 507,379
기타 비유동 금융자산 | 장기미수금 | 0
장기미수수익 | 0
장기대여금 | 0
장기보증금 | 507,379

미수금 및 대여금 세부 내역에 대한 공시
당반기말 | (단위 : 천원)

 | 총장부금액 | 손상차손누계액 | 장부금액 합계
단기미수금 | 1,168,593 | (209,391) | 959,202
장기대여금 | 0 | 0 | 0
미수금 대손에 대한 기술 | | | 당반기말 미수금은 대손충당금 209백만원을 차감한 장부금액입니다.
대여금 대손에 대한 기술 | | | 

전기말 | (단위 : 천원)

 | 총장부금액 | 손상차손누계액 | 장부금액 합계
단기미수금 | 847,403 | (209,391) | 638,012
장기대여금 | 430,470 | (430,470) | 0
미수금 대손에 대한 기술 | | | 전기말 미수금은 대손충당금 209백만원을 차감한 장부금액입니다.
대여금 대손에 대한 기술 | | | 전기말 대여금 잔액 430백만원은 전액 대손설정되어 있습니다.

미수수익 및 대여금의 대손처리에 대한 공시
당반기말 | (단위 : 천원)

 | 미수수익 | 단기대여금 | 장기대여금 | 금융자산의 종류 합계
제각을 통한 감소, 금융자산 | 25,335 | 140,039 | 451,740 | 617,114
기타의대손상각비 | 25,335 | 140,039 | 21,270 | 186,644
제각 및 기타대손상각비에 대한 기술 | | | | 당반기 중 미수수익 25,335천원 및 대여금 591,779천원을 전액 제각 처리하였으며, 기타의 대손상각비 186,644천원을 인식하였습니다.

전기말 | (단위 : 천원)

 | 미수수익 | 단기대여금 | 장기대여금 | 금융자산의 종류 합계
제각을 통한 감소, 금융자산 | 0 | 0 | 0 | 0
기타의대손상각비 | 0 | 0 | 430,470 | 430,470
제각 및 기타대손상각비에 대한 기술 | | | 전기말 대여금 잔액 430,470천원은 전액 대손설정되어 있습니다. | 

10. 기타자산 - 별도

기타자산에 대한 공시
당반기말 | (단위 : 천원)

 | | 공시금액
기타 유동 자산 | 2,812,316
기타 유동 자산 | 부가가치세대급금 | 1,238,755
유동 선급비용 | 603,590
유동 선급금 | 969,971
기타 비유동 자산 | 191,744
기타 비유동 자산 | 비유동 선급금 | 191,744

전기말 | (단위 : 천원)

 | | 공시금액
기타 유동 자산 | 2,475,719
기타 유동 자산 | 부가가치세대급금 | 1,281,986
유동 선급비용 | 548,838
유동 선급금 | 644,895
기타 비유동 자산 | 624,830
기타 비유동 자산 | 비유동 선급금 | 624,830

11. 기타투자자산 - 별도

당기손익-공정가치측정금융자산의 공시
당반기말 | (단위 : 천원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 당기손익-공정가치측정지분증권
 | 측정
 | 취득원가 | 공정가치
 | 지분증권의 발행처 | 지분증권의 발행처 합계 | 지분증권의 발행처 | 지분증권의 발행처 합계
 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X | ㈜인천유나이티드 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X | ㈜인천유나이티드
당기손익-공정가치측정금융자산 | 4,200,000 | 0 | 50,007,997 | 1,000 | 54,208,997 | 899,400 | 0 | 56,784,877 | 1,000 | 57,685,277
지분율 | 0.0409 | 0.0000 | 0.0000 | 0.0001 | | 0.0409 | 0.0000 | 0.0000 | 0.0001 | 
지분율에 대한 설명 | 당사의 ㈜볼빅에 대한 지분율은 ㈜볼빅의 총 발행주식수에서 의결권 없는 주식수를 차감하여 계산하였습니다. | | | | | 당사의 ㈜볼빅에 대한 지분율은 ㈜볼빅의 총 발행주식수에서 의결권 없는 주식수를 차감하여 계산하였습니다. | | | | 

전기말 | (단위 : 천원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 당기손익-공정가치측정지분증권
 | 측정
 | 취득원가 | 공정가치
 | 지분증권의 발행처 | 지분증권의 발행처 합계 | 지분증권의 발행처 | 지분증권의 발행처 합계
 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X | ㈜인천유나이티드 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X | ㈜인천유나이티드
당기손익-공정가치측정금융자산 | 4,200,000 | 4,577,812 | | 1,000 | 8,778,812 | 1,047,000 | 11,032,857 | | 1,000 | 12,080,857
지분율 | 0.0409 | 0.0039 | | 0.0001 | | 0.0409 | 0.0039 | | 0.0001 | 
지분율에 대한 설명 | 당사의 ㈜볼빅에 대한 지분율은 ㈜볼빅의 총 발행주식수에서 의결권 없는 주식수를 차감하여 계산하였습니다. | | | | | 당사의 ㈜볼빅에 대한 지분율은 ㈜볼빅의 총 발행주식수에서 의결권 없는 주식수를 차감하여 계산하였습니다. | | | | 

당기손익-공정가치측정금융자산의 손익에 대한 공시
당반기 | (단위 : 백만원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 당기손익-공정가치측정지분증권
 | 지분증권의 발행처
 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X
당기손익인식금융자산평가이익 | 0 | 0 | 6,777
당기손익인식금융자산평가손실 | 148 | 0 | 0
당기손익인식금융자산처분이익 | 0 | 876 | 0
비유동기타투자자산에 대한 기술 | 당반기 중 ㈜볼빅 주식에 대해 당기손익-공정가치측정 금융자산평가손실 148백만원을 인식하였습니다. | 당반기 중 ㈜에이치피에스피 지분을 모두 처분하였으며, 당기손익-공정가치측정 금융자산처분이익 876백만원을 인식하였습니다. | 당반기 중 미국 스페이스X 주식을 취득하였으며, 당기손익-공정가치측정 금융자산평가이익 6,777백만원을 인식하였습니다.

전반기 | (단위 : 백만원)

 | 금융자산의 범주
 | 당기손익인식금융자산
 | 당기손익-공정가치측정지분증권
 | 지분증권의 발행처
 | ㈜볼빅 | ㈜에이치피에스피 | 스페이스X
당기손익인식금융자산평가이익 | 0 | 5,344 | 0
당기손익인식금융자산평가손실 | 661 | 0 | 0
당기손익인식금융자산처분이익 | 0 | 1,873 | 0
비유동기타투자자산에 대한 기술 | 전반기 중 ㈜볼빅 주식에 대해 당기손익-공정가치측정 금융자산평가손실 661백만원을 인식하였습니다. | 전반기 중 ㈜에이치피에스피 주식에 대해 당기손익-공정가치측정 금융자산평가이익 5,344백만원 및 당기손익-공정가치측정 금융자산처분이익 1,873백만원을 인식하였습니다. | 

12. 종속기업 및 관계기업투자 - 별도

(1) 당반기말과 전기말 현재 종속기업 및 관계기업투자의 내역은 다음과 같습니다. (단위:천원) 회사명 소재지 주요영업활동 당반기말 전기말 소유지분율(%) 장부금액 소유지분율(%) 장부금액 종속기업: Hanmi Taiwan Co., Ltd. 대만 반도체장비 판매 100.00 1,381,481 100.00 1,381,481 Hanmi Vietnam Co., Ltd.(*1) 베트남 반도체장비 판매 100.00 - 100.00 - Hanmi Singapore Pte. Ltd.(*2) 싱가포르 반도체장비 판매 100.00 716,610 100.00 716,610 소 계 2,098,091 2,098,091 관계기업: 곽신홀딩스㈜(*3) 국내 도ㆍ소매업 40.00 2,743,368 40.00 2,743,368 합 계 4,841,459 4,841,459 (*1) 당반기말 현재 청산절차가 진행 중입니다.(*2) 전기 중 AI메모리 반도체 성장에 따라 글로벌 고객사 현지 대응을 위해 설립하였습니다. (*3) 전반기 중 곽신홀딩스㈜의 최대주주에게 보유 주식 일부를 매도하여 소유지분율 및 장부금액이 감소하였으며(주석 32 참조), 이로 인하여 관계기업투자주식처분이익 2,574백만원을 인식하였습니다. (2) 당반기말과 전기말 현재 종속기업 및 관계기업의 요약 재무정보는 다음과 같습니다.① 2026년 (단위:천원) 구 분 당반기말 당반기 자산총액 부채총액 매출액 반기순이익(손실) 반기총포괄이익(손실) 종속기업: Hanmi Taiwan Co., Ltd. 25,671,968 8,574,173 18,304,619 4,370,955 5,129,633 Hanmi Vietnam Co., Ltd. 106,407 13,175 40,146 482,720 472,758 Hanmi Singapore Pte. Ltd. 533,870 4,408 124,525 (207,441) (166,341) 관계기업: 곽신홀딩스㈜ 27,661,873 5,929,965 1,300,293 (858,031) (858,031) ② 2025년 (단위:천원) 구 분 전기말 전반기 자산총액 부채총액 매출액 반기순이익(손실) 반기총포괄이익(손실) 종속기업: Hanmi Taiwan Co., Ltd. 29,643,070 17,674,908 18,153,592 4,082,078 4,398,842 Hanmi Vietnam Co., Ltd. 98,524 478,051 50,574 (150,709) (137,712) Hanmi Singapore Pte. Ltd. 731,633 35,830 - - - 관계기업: 곽신홀딩스㈜ 28,951,710 6,361,771 4,971,268 (1,499,945) (1,499,945) | (단위:천원) | 회사명 | 소재지 | 주요영업활동 | 당반기말 | 전기말 | 소유지분율(%) | 장부금액 | 소유지분율(%) | 장부금액 | 종속기업: | Hanmi Taiwan Co., Ltd. | 대만 | 반도체장비 판매 | 100.00 | 1,381,481 | 100.00 | 1,381,481 | Hanmi Vietnam Co., Ltd.(*1) | 베트남 | 반도체장비 판매 | 100.00 | - | 100.00 | - | Hanmi Singapore Pte. Ltd.(*2) | 싱가포르 | 반도체장비 판매 | 100.00 | 716,610 | 100.00 | 716,610 | 소 계 | | 2,098,091 | | 2,098,091 | 관계기업: | 곽신홀딩스㈜(*3) | 국내 | 도ㆍ소매업 | 40.00 | 2,743,368 | 40.00 | 2,743,368 | 합 계 | | 4,841,459 | | 4,841,459 | (단위:천원) | 구 분 | 당반기말 | 당반기 | 자산총액 | 부채총액 | 매출액 | 반기순이익(손실) | 반기총포괄이익(손실) | 종속기업: | Hanmi Taiwan Co., Ltd. | 25,671,968 | 8,574,173 | 18,304,619 | 4,370,955 | 5,129,633 | Hanmi Vietnam Co., Ltd. | 106,407 | 13,175 | 40,146 | 482,720 | 472,758 | Hanmi Singapore Pte. Ltd. | 533,870 | 4,408 | 124,525 | (207,441) | (166,341) | 관계기업: | 곽신홀딩스㈜ | 27,661,873 | 5,929,965 | 1,300,293 | (858,031) | (858,031) | (단위:천원) | 구 분 | 전기말 | 전반기 | 자산총액 | 부채총액 | 매출액 | 반기순이익(손실) | 반기총포괄이익(손실) | 종속기업: | Hanmi Taiwan Co., Ltd. | 29,643,070 | 17,674,908 | 18,153,592 | 4,082,078 | 4,398,842 | Hanmi Vietnam Co., Ltd. | 98,524 | 478,051 | 50,574 | (150,709) | (137,712) | Hanmi Singapore Pte. Ltd. | 731,633 | 35,830 | - | - | - | 관계기업: | 곽신홀딩스㈜ | 28,951,710 | 6,361,771 | 4,971,268 | (1,499,945) | (1,499,945)
(단위:천원)
회사명 | 소재지 | 주요영업활동 | 당반기말 | 전기말
소유지분율(%) | 장부금액 | 소유지분율(%) | 장부금액
종속기업:
Hanmi Taiwan Co., Ltd. | 대만 | 반도체장비 판매 | 100.00 | 1,381,481 | 100.00 | 1,381,481
Hanmi Vietnam Co., Ltd.(*1) | 베트남 | 반도체장비 판매 | 100.00 | - | 100.00 | -
Hanmi Singapore Pte. Ltd.(*2) | 싱가포르 | 반도체장비 판매 | 100.00 | 716,610 | 100.00 | 716,610
소 계 | | 2,098,091 | | 2,098,091
관계기업:
곽신홀딩스㈜(*3) | 국내 | 도ㆍ소매업 | 40.00 | 2,743,368 | 40.00 | 2,743,368
합 계 | | 4,841,459 | | 4,841,459
(단위:천원)
구 분 | 당반기말 | 당반기
자산총액 | 부채총액 | 매출액 | 반기순이익(손실) | 반기총포괄이익(손실)
종속기업:
Hanmi Taiwan Co., Ltd. | 25,671,968 | 8,574,173 | 18,304,619 | 4,370,955 | 5,129,633
Hanmi Vietnam Co., Ltd. | 106,407 | 13,175 | 40,146 | 482,720 | 472,758
Hanmi Singapore Pte. Ltd. | 533,870 | 4,408 | 124,525 | (207,441) | (166,341)
관계기업:
곽신홀딩스㈜ | 27,661,873 | 5,929,965 | 1,300,293 | (858,031) | (858,031)
(단위:천원)
구 분 | 전기말 | 전반기
자산총액 | 부채총액 | 매출액 | 반기순이익(손실) | 반기총포괄이익(손실)
종속기업:
Hanmi Taiwan Co., Ltd. | 29,643,070 | 17,674,908 | 18,153,592 | 4,082,078 | 4,398,842
Hanmi Vietnam Co., Ltd. | 98,524 | 478,051 | 50,574 | (150,709) | (137,712)
Hanmi Singapore Pte. Ltd. | 731,633 | 35,830 | - | - | -
관계기업:
곽신홀딩스㈜ | 28,951,710 | 6,361,771 | 4,971,268 | (1,499,945) | (1,499,945)

13. 유형자산 - 별도

유형자산(사용권자산 포함)의 변동 내용에 대한 공시
당반기 | (단위 : 천원)

 | | 장부금액 | 장부금액 합계
 | | 총장부금액 | 감가상각누계액 및 상각누계액 | 정부보조금
 | | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계 | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계 | 사용권자산을 포함하는 유형자산 | 사용권자산을 포함하는 유형자산 합계
 | | 유형자산 | 사용권자산 | 유형자산 | 사용권자산 | 유형자산 | 사용권자산
 | | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계 | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계 | 유형자산의 분류 | 유형자산의 분류 합계 | 유형자산의 분류 합계
 | | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 건설중인자산 | 리스개량자산 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 건설중인자산 | 리스개량자산 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 집기비품 | 건설중인자산 | 리스개량자산
