# Naver Cloud — 2026 Q2 — 반기보고서 (2026.06)
# source label: Naver Cloud Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814002266   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814002266
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 28 기 반기말 | YTD | 제 27 기말 | 전전기

성명 | 성별 | 출생연월 | 직책 | 상근여부 | 담당업무 | 최대주주와의 관계 | 변동사유
박애너스 | 여 | 1981년 6월 | 리더 | 상근 | 재무 리더 | - | 계열사 이동

다. 직원 등 현황
공시대상기간 중 스톡옵션 행사차익을 반영한 연간급여 총액은 481,255백만원, 1인평균급여액 92백만원(남 103백만원, 여 77백만원)입니다.공시대상기간 중 스톡옵션 행사차익을 제외한 연간급여 총액은 467,213백만원, 1인평균급여액 89백만원(남 100백만원, 여 76백만원)이며, 동일한 기준의 2025년 반기보고서 연간급여 총액은 432,987백만원, 1인평균급여액 91백만원(남 101백만원, 여 78백만원)입니다.

(기준일 : | 2026년 06월 30일 | ) | (단위 : 백만원)

직원 | 소속 외근로자 | 비고
사업부문 | 성별 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계
기간의 정함이없는 근로자 | 기간제근로자 | 합 계
전체 | (단시간근로자) | 전체 | (단시간근로자)
전사 | 남 | 2,985 | - | 32 | - | 3,017 | 8.2 | 310,176 | 103 | 284 | 255 | 539 | -
전사 | 여 | 2,145 | - | 105 | 1 | 2,250 | 7.6 | 171,078 | 77 | -
합 계 | 5,130 | - | 137 | 1 | 5,267 | 7.9 | 481,255 | 92 | -

※ 상기 직원 현황은 등기 이사를 제외한 전체 직원의 수치가 포함되어 있습니다. 기간의 정함이 없는 근로자에는 미등기임원이 포함되어 있으며, 기간제근로자에는 계약직, 인턴이 포함되어 있습니다.
※ 직원 수는 2026년 6월 30일 기준이며, 상기 1인평균급여액은 1~6월 지급된 급여총액을 월간 평균 인원수로 나눈 수치로, 당기간의 퇴직, 입사자가 포함되어 실제 1인평균급여액과 상이할 수 있습니다.
※ 단시간근로자는 근로기준법 제2호제1항 제9호에 근거하여 근로계약서상 명시된 소정근로시간을 기준으로 산정합니다.
※ 상기 연간급여 총액은 급여 및 상여, 복리후생비 등 근로소득지급명세서의 근로소득(소득세법 제20조에 따른 총급여액) 기준입니다.
※ 상기 급여에는 공시대상기간 중 스톡옵션 행사차익, RSU 지급분이 반영되어 있습니다.
※ 네이버의 직원은 인터넷 사업의 특성상 업무영역이 중첩되어 있어 사업부문별로 구분할 수 없습니다.

라. 미등기임원 보수 현황
공시대상기간 중 스톡옵션 행사차익을 반영한 연간급여 총액은 60,180백만원, 1인평균급여액 429백만원입니다.

공시대상기간 중 스톡옵션 행사차익을 제외한 연간급여 총액은 54,894백만원, 1인평균급여액 391백만원이며,

동일한 기준의 2025년 반기보고서 연간급여 총액은 53,418백만원, 1인평균급여액 397백만원입니다.

(기준일 : | 2026년 06월 30일 | ) | (단위 : 백만원)

구 분 | 인원수 | 연간급여 총액 | 1인평균 급여액 | 비고
미등기임원 | 140 | 60,180 | 429 | -

※ 미등기임원 수는 2026년 6월 30일 기준이며, 상기 1인평균급여액은 1~6월 지급된 급여총액을 월간 평균 인원수로 나눈 수치로, 당기간의 퇴직, 입사자가 포함되어 실제 1인평균급여액과 상이할 수 있습니다.
※ 상기 연간급여 총액은 급여 및 상여, 복리후생비 등 근로소득지급명세서의 근로소득(소득세법 제20조에 따른 총급여액)기준 입니다. 연중 미등기임원으로 선임된 경우 공시서류작성기준일이 속하는 사업연도의 개시일부터 공시서류작성기준일까지의 기간 동안 지급된 급여총액이 포함되어 있습니다.
※ 상기 급여에는 공시대상기간 중 스톡옵션 행사차익, RSU 지급분이 반영되어 있습니다.
※ 미등기임원의 26년 RSU 지급분은 23년 3회차, 24년 2회차, 25년 1회차 지급분이 누적된 금액이며, 2025년 KOSPI 200 기업 내 주가상승률 백분위 순위 기준에 따라 [Threshold]에 부합하는 지급률로 지급하였습니다.

마. 육아지원제도 사용 현황

(단위: 명)

구분 | 2026년 | 2025년 | 2024년
육아휴직 사용자수(남) | 17 | 13 | 7
육아휴직 사용자수(여) | 90 | 63 | 43
육아휴직 사용자수(전체) | 107 | 76 | 50
육아휴직 사용률(남) | 14.9% | 13.0% | 8.6%
육아휴직 사용률(여) | 95.7% | 94.0% | 82.7%
육아휴직 사용률(전체) | 51.4% | 46.0% | 37.6%
육아휴직 복귀 후12개월 이상 근속자(남) | 26 | 15 | 15
육아휴직 복귀 후12개월 이상 근속자(여) | 90 | 83 | 77
육아휴직 복귀 후12개월 이상 근속자(전체) | 116 | 98 | 92
육아기 단축근무제 사용자 수 | 11 | 10 | 4
배우자 출산휴가 사용자 수 | 94 | 101 | 101

※ 육아휴직 사용자 수는 출산 이후 1년 이내에 육아휴직을 사용하여 당해 확정된 임직원 수를 기준으로 집계 (정규, 계약, 파견 포함)
※ '육아휴직 복귀 후, 12개월 이상 근속자'는 복귀 12개월 시점 기준으로 해당되는 임직원 수를 집계
※ 육아기 단축근무제 사용자 수, 배우자 출산휴가 사용자 수는 시작년도 기준으로 집계

바. 유연근무제도 사용 현황

(단위: 명)

구분 | 2026년 | 2025년 | 2024년
유연근무제 활용 여부 | 적용 | 적용 | 적용
시차출퇴근제 사용자 수 | 미적용 | 미적용 | 미적용
선택근무제 사용자 수 | 5,114 | 4,887 | 4,436
원격근무제(재택근무 포함) 사용자 수 | 5,114 | 4,887 | 4,436

※ 공시서류작성기준에 따라 유연근무제 적용으로 기재한 것으로, 당사는 유연근무제를 공식 명칭으로 사용하고 있지 않음
※ 당사 선택근무제 사용자는 전원 재택근무 가능하며, 해당년도 마감일 기준 인원 수를 기준으로 집계

2. 임원의 보수 등

<이사ㆍ감사 전체의 보수현황>

가. 주주총회 승인금액

 | (단위 : 백만원)

사업연도 | 구 분 | 인원수 | 주주총회 승인금액 | 비고
당기 | 등기이사 | 7 | 10,000 | -
- | - | - | -
전기 | 등기이사 | 7 | 8,000 | -
- | - | - | -
전전기 | 등기이사 | 7 | 8,000 | -
- | - | - | -

나. 보수지급금액

나-1. 이사ㆍ감사 전체

 | (단위 : 백만원, 주)

사업연도 | 인원수 | 보수총액 | 1인당평균보수액 | 보수총액 중주식기준보상지급액 | 보수총액에포함되지않는 보수(잔액기준) | 비고
주식매수선택권 | 그 외주식기준 보상
행사가능수량 | 행사불가수량 | 잔여금액* | 미지급수량 | 시장가치**
당기 | 7 | 4,961 | 709 | 872 | 31,000 | - | 1,547 | 19,696 | 3,920 | -
전기 | 7 | 5,957 | 851 | 1,026 | 14,000 | - | 744 | 13,342 | 3,502 | -
전전기 | 7 | 4,025 | 575 | 757 | 88,000 | - | 4,061 | 16,305 | 2,721 | -

* 잔여금액 = 각 사업연도말 및 공시서류작성기준일 이사ㆍ감사 전체를 대상으로 재무상태표상 주식매수선택권과 관련하여 계상된 부채 및 자본계정 금액

** 시장가치 = 미지급수량 x 각 사업연도말 종가 등

※ 각 시기별 종가(원) 2024년 12월 28일 198,900원, 2025년 12월 28일 242,500원, 2026년 6월 30일 199,000원

나-2. 유형별

 | (단위 : 백만원, 주)

구 분 | 사업연도 | 인원수 | 보수총액 | 1인당평균보수액 | 보수총액 중주식기준보상지급액 | 보수총액에포함되지않는 보수(잔액기준) | 비고
주식매수선택권 | 그 외주식기준 보상
행사가능수량 | 행사불가수량 | 잔여금액* | 미지급수량 | 시장가치**
등기이사(독립(사외)이사***,감사위원회 위원 제외) | 당기 | 3 | 4,738 | 1,579 | 872 | 31,000 | - | 1,547 | 19,696 | 3,920 | -
전기 | 3 | 5,510 | 1,837 | 1,026 | 14,000 | - | 744 | 13,342 | 3,502 | -
전전기 | 3 | 3,577 | 1,192 | 757 | 88,000 | - | 4,061 | 16,305 | 2,721 | -
독립(사외)이사***(감사위원회 위원 제외) | 당기 | 1 | 55 | 55 | - | - | - | - | - | - | -
전기 | 1 | 110 | 110 | - | - | - | - | - | - | -
전전기 | 1 | 84 | 84 | - | - | - | - | - | - | -
감사위원회 위원 | 당기 | 3 | 168 | 56 | - | - | - | - | - | - | -
전기 | 3 | 337 | 112 | - | - | - | - | - | - | -
전전기 | 3 | 364 | 121 | - | - | - | - | - | - | -
감사 | 당기 | - | - | - | - | - | - | - | - | - | -
전기 | - | - | - | - | - | - | - | - | - | -
전전기 | - | - | - | - | - | - | - | - | - | -

* 잔여금액 = 각 사업연도말 및 공시서류작성기준일 이사ㆍ독립(사외)이사ㆍ감사위원회 임원 등 구분 별로 재무상태표상 주식매수선택권과 관련하여 계상된 부채 및 자본계정 금액

** 시장가치 = 미지급수량 x 각 사업연도말 종가 등

※ 각 시기별 종가(원) 2024년 12월 28일 198,900원, 2025년 12월 28일 242,500원, 2026년 6월 30일 199,000원

*** 상장회사는 독립이사, 비상장회사는 사외이사에 해당

나-3. 소득 종류별

 | (단위 : 백만원)

구 분 | 사업연도 | 급여 | 상여 | 주식매수선택권행사이익 | 그 외주식기준보상 지급액 | 기타근로 소득 | 퇴직소득 | 기타소득
등기이사(독립(사외)이사*,감사위원회 위원 제외) | 당기 | 1,575 | 2,190 | - | 872 | 101 | - | -
전기 | 2,524 | 1,755 | - | 1,026 | 205 | - | -
전전기 | 1,871 | 900 | - | 757 | 49 | - | -
독립(사외)이사*(감사위원회 위원 제외) | 당기 | 55 | - | - | - | - | - | -
전기 | 110 | - | - | - | - | - | -
전전기 | 84 | - | - | - | - | - | -
감사위원회 위원 | 당기 | 168 | - | - | - | - | - | -
전기 | 337 | - | - | - | - | - | -
전전기 | 364 | - | - | - | - | - | -
감사 | 당기 | - | - | - | - | - | - | -
전기 | - | - | - | - | - | - | -
전전기 | - | - | - | - | - | - | -

* 상장회사는 독립이사, 비상장회사는 사외이사에 해당

다. 이사ㆍ감사의 보수지급기준 등

다-1. 이사ㆍ감사의 보수지급기준

구 분 | 보수 종류 | 보수 명칭 | 지급 기준
등기이사(독립(사외)이사*,감사위원회 위원 제외) | 급여 | 기본보수 | 개인의 역할과 수행 직무의 가치를 고려하여 보상위원회에서 지급 수준을 심의하고 이사회에서 결정함
상여 | Target인센티브 | 연초 기본급의 최대 150% 내에서 개인별 업무의 중요도/난이도를 고려하여 Target금액을 설정하고, 연말 성과에 따라 설정된 금액의 50%~150% 내에서 지급액을 확정함. 성과는 계량지표(영업수익, EBITDA 등)와 비계량지표(회사 성장에 대한 개인 역할 및 기여도 등)를 기준으로 보상위원회에서 종합적으로 심의하고, 이사회에서 결정함
제한조건부주식(RSU) | 부여 계약일로부터 3년간 30%, 30%, 40%씩 분할 지급하며, KOSPI 200내 기업 대비 상대적 주가상승률(직전년도 1~4분기) 백분위에 따라 0~200% 내에서 최종 지급규모를 결정함.
독립(사외)이사*(감사위원회 위원 제외) | 급여 | 기본보수 | 회사내부규정에따른 보수결정(매월지급)
감사위원회 위원 | 급여 | 기본보수 | 회사내부규정에따른 보수결정(매월지급)
감사 | - | - | -

* 상장회사는 독립이사, 비상장회사는 사외이사에 해당

다-2. 이사ㆍ감사 보수 및 성과 간 연동

 | (단위 : 백만원)

사업연도 | 이사의보수 총액* | 이사의 1인당 평균보수액 | 감사의보수총액** | 감사의 1인당 평균보수액 | 영업이익 | 총 주주 수익률 (TSR)*** | 기타 지표
당반기 | 4,695 | 1,565 | - | - | 1,062,066 | -16.9% | -
전기 | 5,339 | 1,780 | - | - | 1,945,532 | 22.5% | -
전전기 | 3,406 | 1,703 | - | - | 1,905,258 | -11.2% | -

* 「이사의 보수총액」 및 「이사의 1인당 평균 보수액」에 포함되는 이사의 범위는 상근이사에 한하고, 감사 및 감사위원회 위원은 제외한다.

** 「감사의 보수총액」 및 「감사의 1인당 평균 보수액」에 포함되는 감사의 범위는 상근감사 및 상근 감사위원회 위원을 말한다.

*** [(기말주가 - 기초주가) + 주당배당금] / 기초주가 x 100

<보수지급금액 5억원 이상인 이사ㆍ감사의 개인별 보수현황>

가. 개인별 보수지급금액

 | (단위 : 백만원, 주)

이름 | 사업연도 | 직위 | 보수총액 | 보수총액 중주식기준보상 지급액 | 보수총액에포함되지않는 보수(잔액기준) | 비고
종류 | 수량 | 금액 | 주식매수선택권 | 그 외주식기준 보상
행사가능수량 | 행사불가수량 | 행사가격 | 잔여금액* | 미지급수량 | 시장가치**
최수연 | 당기 | 대표이사 | 2,667 | 제한조건부주식(RSU) | 3,250 | 655 | 6,000 | - | 186,000 | 109 | 13,553 | 2,697 | -
- | - | - | 8,000 | - | 384,500 | 635 | - | - | -
전기 | 대표이사 | 3,029 | 제한조건부주식(RSU) | 5,370 | 1,026 | 6,000 | - | 186,000 | 109 | 13,342 | 3,235 | -
- | - | - | 8,000 | - | 384,500 | 635 | - | - | -
전전기 | 대표이사 | 1,969 | 제한조건부주식(RSU) | 3,031 | 568 | 6,000 | - | 186,000 | 109 | 12,229 | 2,432 | -
- | - | - | 8,000 | - | 384,500 | 635 | - | - | -

* 잔여금액 = 각 사업연도말 및 공시서류작성기준일 개인별 보수가 5억원 이상인 이사ㆍ감사를 대상으로 재무상태표상 주식매수선택권과 관련하여 계상된 부채 및 자본계정 금액
** 시장가치 = 미지급수량 x 각 사업연도말 종가 등
※ 각 시기별 종가(원) 2024년 12월 28일 198,900원, 2025년 12월 28일 242,500원, 2026년 6월 30일 199,000원
※ 상기 표의 행사가격은 원 단위입니다.

 | (단위 : 백만원, 주)

이름 | 사업연도 | 직위 | 보수총액 | 보수총액 중주식기준보상 지급액 | 보수총액에포함되지않는 보수(잔액기준) | 비고
종류 | 수량 | 금액 | 주식매수선택권 | 그 외주식기준 보상
행사가능수량 | 행사불가수량 | 행사가격 | 잔여금액* | 미지급수량 | 시장가치**
이해진 | 당기 | 사내이사 | 1,598 | - | - | - | - | - | - | - | - | - | -
- | - | - | - | - | - | - | - | - | -
전기 | 사내이사 | 2,437 | - | - | - | - | - | - | - | - | - | -
- | - | - | - | - | - | - | - | - | -
전전기 | - | - | - | - | - | - | - | - | - | - | - | -
- | - | - | - | - | - | - | - | - | -

* 잔여금액 = 각 사업연도말 및 공시서류작성기준일 개인별 보수가 5억원 이상인 이사ㆍ감사를 대상으로 재무상태표상 주식매수선택권과 관련하여 계상된 부채 및 자본계정 금액
** 시장가치 = 미지급수량 x 각 사업연도말 종가 등
※ 각 시기별 종가(원) 2024년 12월 28일 198,900원, 2025년 12월 28일 242,500원, 2026년 6월 30일 199,000원
※ 상기 표의 행사가격은 원 단위입니다.

가-1. 주식매수선택권 부여 현황

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원, 주)

이름 | 부여일 | 부여방법 | 주식의종류 | 최초부여수량 | 당기변동수량 | 총변동수량 | 기말미행사수량 | 행사기간 | 행사가격 | 의무보유여부 | 의무보유기간
행사 | 취소 | 행사 | 취소
최수연 | 2020년 03월 27일 | 신주교부, 자기주식교부*주1) | 보통주 | 6,000 | - | - | - | - | 6,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | -
최수연 | 2021년 03월 24일 | 신주교부, 자기주식교부*주2) | 보통주 | 8,000 | - | - | - | - | 8,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | -

※ 주1) 부여일로부터 회사에 3년 이상 근속한 임직원에 한하여, 행사가능 개시일 직전 10 영업일 동안의 각 종가가 모두 192,000원 이상을 기록한 경우 또는 행사가능 기간 중
연속된 10 영업일 동안의 각 종가가 모두 192,000원 이상을 기록한 경우 행사 가능한 주식매수선택권입니다.
※ 주2) 부여일로부터 회사에 3년 이상 재직한 경우 행사 가능한 주식매수선택권입니다.

가-2. 그 외 주식기준보상 부여 현황 

(기준일 : | 2026년 06월 30일 | ) | (단위 : 주)

이름 | 부여일/지급일(취소일) | 명칭 | 신규부여수량 | 누적부여수량 | 당기주식지급수량 | 누적변동수량 | 기말미지급수량 | 가득조건 | 지급시기 | 부여근거 및절차
지급 | 취소
최수연 | 2022.05.31 | 제한조건부주식(RSU) | 4,166 | 4,166 | - | 2,917 | 1,249 | - | 총 계약수량을 3년간 분할하여 지급하며, 최종 지급수량은 부여계약서상의 지급조건에 따라 결정됨 | 부여 조건을 충족한 계약건들에 대해 이사회 결의 후 지급(매년 상반기) | 보상경쟁력 강화를 위한 임직원 대상 자사주 지급 건으로, 이사회 결의 후 대상자별 부여 계약을 체결
최수연 | 2023.03.31 | 제한조건부주식(RSU) | 5,940 | 10,106 | 1,188 | 4,752 | 1,188 | - | 총 계약수량을 3년간 분할하여 지급하며, 최종 지급수량은 부여계약서상의 지급조건에 따라 결정됨 | 부여 조건을 충족한 계약건들에 대해 이사회 결의 후 지급(매년 상반기) | 보상경쟁력 강화를 위한 임직원 대상 자사주 지급 건으로, 이사회 결의 후 대상자별 부여 계약을 체결
최수연 | 2024.03.31 | 제한조건부주식(RSU) | 6,403 | 16,509 | 960 | 2,880 | 960 | 2,563 | 총 계약수량을 3년간 분할하여 지급하며, 최종 지급수량은 부여계약서상의 지급조건에 따라 결정됨 | 부여 조건을 충족한 계약건들에 대해 이사회 결의 후 지급(매년 상반기) | 보상경쟁력 강화를 위한 임직원 대상 자사주 지급 건으로, 이사회 결의 후 대상자별 부여 계약을 체결
최수연 | 2025.04.30 | 제한조건부주식(RSU) | 6,483 | 22,992 | 1,102 | 1,102 | 842 | 4,539 | 총 계약수량을 3년간 분할하여 지급하며, 최종 지급수량은 부여계약서상의 지급조건에 따라 결정됨 | 부여 조건을 충족한 계약건들에 대해 이사회 결의 후 지급(매년 상반기) | 보상경쟁력 강화를 위한 임직원 대상 자사주 지급 건으로, 이사회 결의 후 대상자별 부여 계약을 체결
최수연 | 2026.03.31 | 제한조건부주식(RSU) | 6,451 | 29,443 | - | - | - | 6,451 | 총 계약수량을 3년간 분할하여 지급하며, 최종 지급수량은 부여계약서상의 지급조건에 따라 결정됨 | 부여 조건을 충족한 계약건들에 대해 이사회 결의 후 지급(매년 상반기) | 보상경쟁력 강화를 위한 임직원 대상 자사주 지급 건으로, 이사회 결의 후 대상자별 부여 계약을 체결

나. 산정기준 및 방법

 | (단위 : 백만원)

사업연도 | 이름 | 보수의 종류 | 총액 | 산정기준 및 방법
당기 | 최수연 | 근로소득 | 급여 | 550 | 개인의 역할과 수행 직무의 가치를 고려하여 보상위원회에서 지급 수준을 심의하고, 이사회에서 결정된 연간 급여총액을 12분할하여 매월 지급함
상여 | 1,430 | 해당 상여는 2025년 회사 및 개인 성과에 대한 계량지표 및 비계량지표 목표달성도를 기준으로 보상위원회 심의 후 이사회에서 최종 결정하여 지급하였음.1) 계량지표: 핵심성과지표(영업수익, 영업이익 등)- 2025년 영업수익 12.0조원(목표 12.0조원 대비 100%), 영업이익 2.2조원(목표 2.2조원 대비 100%)2) 비계량지표: 회사 성과에 대한 개인의 역할 및 기여도- On-Service AI 선제적 실행으로 AI가 사업성과로 연결되는 선순환 구조 구축, 글로벌 기반 확장 및 미래 핵심영역에 대한 전략적 투자 확대, 조직 구조와 인재 운영체계 재정비를 통한 전사 시너지 확대로 전체 매출 성장에 기여한 점 등을 종합적으로 고려하였음.
주식매수선택권 행사이익 | - | -
그 외 주식기준보상 | 655 | 제한조건부주식(RSU) 지급 건으로, KOSPI 200내 주가상승률 백분위 조건에 따라 0~200% 내에서 최종 지급규모를 결정되며, 연도별 성과조건에 따라 결정된 지급률을 계약조건을 기반으로 현금으로 지급 ※ 지급 시 기준주가 : 201,500원 ※ 2023년 부여 3회차(지급수량 1,188주, 지급률 50%), 2024년 부여 2회차(지급수량 960주, 지급률 50%), 2025년 부여 1회차(지급수량 1,102주, 지급률 56.7%)
기타 근로소득 | 32 | 복리후생 기준에 따름.
퇴직소득 | - | -
기타소득 | - | -
보수총액에 포함되지 않는 보수 | 주식매수선택권 행사이익 | 행사가능수량에 1주당 공정가치를 적용하여 산정
그외 주식기준보상 | 부여한 제한조건부주식(RSU) 중 아직 미지급된 수량에 2분기 말 종가를 적용하여 산정
당기 | 이해진 | 근로소득 | 급여 | 770 | 개인의 역할과 수행 직무의 가치를 고려하여 보상위원회에서 지급 수준을 심의하고, 이사회에서 결정된 연간 급여총액을 12분할하여 매월 지급함
상여 | 760 | 해당 상여는 2025년 이사회 의장으로서의 성과를 기준으로 보상위원회 심의 후 이사회에서 최종 결정하여 지급된 것으로, 창업자/이사회 의장으로서 2025년 영업수익 12조원 ,영업이익 2.2조원 등의 재무성과 및 거버넌스 체계 고도화, 장기적 방향성 제시하는 역할을 수행한 점 등을 종합적으로 고려하여 지급하였음
주식매수선택권 행사이익 | - | -
그 외 주식기준보상 | - | -
기타 근로소득 | 68 | 복리후생 기준에 따름.
퇴직소득 | - | -
기타소득 | - | -
보수총액에 포함되지 않는 보수 | 주식매수선택권 행사이익 | -
그외 주식기준보상 | -
전기 | 최수연 | 근로소득 | 급여 | 900 | 개인의 역할과 수행 직무의 가치를 고려하여 리더십&보상위원회에서 지급 수준을 결정하고, 결정된 연간 급여총액을 12분할하여 매월 지급함
상여 | 1,035 | 해당 상여는 2024년 회사 및 개인 성과에 대한 계량지표 및 비계량지표 목표달성도를 기준으로 리더십&보상위원회에서 판단하여 지급하였음. 1) 계량지표: 핵심성과지표(영업수익, 영업이익, EBITDA 등) - 2024년 영업수익 10.73조원(목표 10.32조원 대비 104%), 영업이익 1.97조원(목표 1.74조원 대비 113%), EBITDA 2.65조원(목표 2.45조원 대비 108%) 2) 비계량지표: 회사 성과에 대한 개인의 역할 및 기여도 - AI 기반 초개인화 서비스 전환을 통한 광고 수익 성장, 탐색 중심의 N+스토어 출시 및 제휴사·슈퍼적립 확대를 통한 커머스 경쟁력 제고, 숏폼 창작자 생태계 구축 및 스트리밍 플랫폼(치지직) 1위 달성 등 콘텐츠 서비스 성장에 기여, 조직문화 개선 및 재생에너지 확보 등 ESG 성과를 달성한 점 등을 종합적으로 고려
주식매수선택권 행사이익 | - | -
그 외 주식기준보상 | 1,026 | 제한조건부주식(RSU) 지급 건으로, KOSPI 200내 주가상승률 백분위 조건에 따라 0~150% 내에서 최종 지급규모를 결정하며, 2025년 RSU 지급 규모는 100%로 결정되었음. ※ 지급회차: 2022년 부여 3회차, 2023년 부여 2회차, 2024년 부여 1회차 지급분 ※ 기준주가 및 지급수량 : 191,000원, 지급수량: 5,370주
기타 근로소득 | 68 | 복리후생 기준에 따름.
퇴직소득 | - | -
기타소득 | - | -
보수총액에 포함되지 않는 보수 | 주식매수선택권 행사이익 | 행사가능수량에 1주당 공정가치를 적용하여 산정
그외 주식기준보상 | 부여한 제한조건부주식(RSU) 중 아직 미지급된 수량에 연말 종가를 적용하여 산정
전기 | 이해진 | 근로소득 | 급여 주) | 1,540 | 개인의 역할과 수행 직무의 가치를 고려하여 리더십&보상위원회에서 지급 수준을 결정하고, 결정된 연간 급여총액을 12분할하여 매월 지급함.
상여 | 760 | 해당 상여는 2024년 글로벌투자책임자(GIO)로서 성과를 기준으로 리더십&보상위원회에서 판단한 것으로, 이사회로부터 부여받은 글로벌 투자 업무에 주력하여 미래 성장동력 발굴에 기여한 점 등을 종합적으로 고려하여 지급하였음.
주식매수선택권 행사이익 | - | -
그 외 주식기준보상 | - | -
기타 근로소득 | 137 | 복리후생 기준에 따름.
퇴직소득 | - | -
기타소득 | - | -
보수총액에 포함되지 않는 보수 | 주식매수선택권 행사이익 | -
그외 주식기준보상 | -
전전기 | 최수연 | 근로소득 | 급여 | 700 | 개인의 역할과 수행 직무의 가치를 고려하여 리더십&보상위원회에서 지급 수준을 결정하고, 결정된 연간 급여총액을 12분할하여 매월 지급함
상여 | 660 | 해당 상여는 2023년 성과에 대한 계량지표(영업수익, EBITDA) 및 비계량지표(회사 성과에 대한 개인의 역할 및 기여도)를 기준으로 리더십&보상위원회에서 판단한 것으로, 계량지표 관련하여 2023년 영업수익 9.67조원, EBITDA 2.13조원을 달성한 점을 고려하였고, 비계량지표 관련하여 AI 모델 다각화 및 B2B 비즈니스 방향성 제시, 네이버앱 개편, 클립, 치지직 등 신규 서비스로 이용자 확대 기반 마련한 점 등을 종합적으로 고려하여 지급하였음
주식매수선택권 행사이익 | - | -
그 외 주식기준보상 | 568 | 제한조건부주식(RSU) 지급 건으로, KOSPI 200내 주가상승률 백분위 조건에 따라 0~150% 내에서 최종 지급규모를 결정하며, 2024년 RSU 지급 규모는 100%로 결정되었음. ※ 지급회차 : 2022년 부여 2회차 지급분, 2023년 부여 1회차 지급분 ※ 기준주가 및 지급수량 : 187,400원, 지급수량: 3,031주
기타 근로소득 | 41 | 복리후생 기준에 따름.
퇴직소득 | - | -
기타소득 | - | -
보수총액에 포함되지 않는 보수 | 주식매수선택권 행사이익 | 행사가능수량에 1주당 공정가치를 적용하여 산정
그외 주식기준보상 | 부여한 제한조건부주식(RSU) 중 아직 미지급된 수량에 연말 종가를 적용하여 산정

주) 2025년 3월, 등기이사로 선임되었으나 보수내역은 1월부터의 내역을 기입하였음

<보수지급금액 5억원 이상 중 상위 5명의 개인별 보수현황>

가. 개인별 보수지급금액

 | (단위 : 백만원, 주)

이름 | 사업연도 | 직위 | 보수총액 | 보수총액 중주식기준보상 지급액 | 보수총액에포함되지않는 보수(잔액기준) | 비고
종류 | 수량 | 금액 | 주식매수선택권 | 그 외주식기준 보상
행사가능수량 | 행사불가수량 | 행사가격 | 잔여금액* | 미지급수량 | 시장가치**
최수연 | 당기 | 대표이사 | 2,667 | 제한조건부주식(RSU) | 3,250 | 655 | 6,000 | - | 186,000 | 109 | 13,553 | 2,697 | -
- | - | - | 8,000 | - | 384,500 | 635 | - | - | -
전기 | 대표이사 | 3,028 | 제한조건부주식(RSU) | 5,370 | 1,026 | 6,000 | - | 186,000 | 109 | 13,342 | 3,235 | -
- | - | - | 8,000 | - | 384,500 | 635 | - | - | -
전전기 | 대표이사 | 1,969 | 제한조건부주식(RSU) | 3,031 | 568 | 6,000 | - | 186,000 | 109 | 12,229 | 2,432 | -
- | - | - | 8,000 | - | 384,500 | 635 | - | - | -

주1) 제한조건부주식(RSU) 부여 계약을 체결하였으며, 실제 지급은 계약조건에 따라 달라질 수 있습니다.
* 잔여금액 = 각 사업연도말 및 공시서류작성기준일 개인별 보수지급금액 5억원 이상 중 상위 5명 대상으로 재무상태표상 주식매수선택권과 관련하여 계상된 부채 및 자본계정 금액
** 시장가치 = 미지급수량 x 각 사업연도말 종가 등
※ 각 시기별 종가(원) 2024년 12월 28일 198,900원, 2025년 12월 28일 242,500원, 2026년 6월 30일 199,000원
※ 상기 표의 행사가격은 원 단위입니다.

 | (단위 : 백만원, 주)

이름 | 사업연도 | 직위 | 보수총액 | 보수총액 중주식기준보상 지급액 | 보수총액에포함되지않는 보수(잔액기준) | 비고
종류 | 수량 | 금액 | 주식매수선택권 | 그 외주식기준 보상
행사가능수량 | 행사불가수량 | 행사가격 | 잔여금액* | 미지급수량 | 시장가치**
김태웅 | 당기 | 리더 | 1,839 | 제한조건부주식(RSU) | 1,066 | 215 | - | - | - | - | - | - | -
주식매수선택권 | 6,500 | 538 | - | - | - | - | - | - | -
전기 | 리더 | 746 | 제한조건부주식(RSU) | 1,512 | 289 | 500 | - | 131,000 | 10 | 3,782 | 917 | -
- | - | - | 6,000 | - | 186,000 | 109 | - | - | -
- | - | - | 8,000 | - | 384,500 | 635 | - | - | -
전전기 | 리더 | 563 | 제한조건부주식(RSU) | 802 | 150 | 500 | - | 131,000 | 10 | 3,798 | 755 | -
- | - | - | 6,000 | - | 186,000 | 109 | - | - | -
- | - | - | 8,000 | - | 384,500 | 635 | - | - | -

