# Jusung Engineering — 2026 Q2 — 반기보고서 (2026.06)
# source label: Jusung Engineering Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814002613   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814002613
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 32 기 반기말 | YTD | 제 31 기말 | 전전기

4. 종속기업및관계기업투자

보고기간 종료일 현재 종속기업 및 관계기업 현황은 다음과 같습니다. (단위: 천원) 회 사 명 당반기말 전기말 소유지분율 취득원가 장부금액 손상차손 소유지분율 취득원가 장부금액 손상차손 종속기업 Jusung Europe 100.00% 1,442,859 - 1,442,859 100.00% 1,442,859 - 1,442,859 Jusung Taiwan 100.00% 172,784 - 172,784 100.00% 172,784 - 172,784 Jusung Shanghai 100.00% 164,647 - 164,647 100.00% 164,647 - 164,647 Jusung Inc 100.00% 4,002,000 2,727,976 1,274,024 100.00% 4,002,000 2,727,976 1,274,024 소 계 5,782,290 2,727,976 3,054,314 5,782,290 2,727,976 3,054,314 관계기업 AlFanar AlMudee Jusung 40.00% 114,844 - 114,844 40.00% 114,844 - 114,844 합 계 5,897,134 2,727,976 3,169,158 5,897,134 2,727,976 3,169,158 | (단위: 천원) | 회 사 명 | 당반기말 | 전기말 | 소유지분율 | 취득원가 | 장부금액 | 손상차손 | 소유지분율 | 취득원가 | 장부금액 | 손상차손 | 종속기업 | Jusung Europe | 100.00% | 1,442,859 | - | 1,442,859 | 100.00% | 1,442,859 | - | 1,442,859 | Jusung Taiwan | 100.00% | 172,784 | - | 172,784 | 100.00% | 172,784 | - | 172,784 | Jusung Shanghai | 100.00% | 164,647 | - | 164,647 | 100.00% | 164,647 | - | 164,647 | Jusung Inc | 100.00% | 4,002,000 | 2,727,976 | 1,274,024 | 100.00% | 4,002,000 | 2,727,976 | 1,274,024 | 소 계 | | 5,782,290 | 2,727,976 | 3,054,314 | | 5,782,290 | 2,727,976 | 3,054,314 | 관계기업 | AlFanar AlMudee Jusung | 40.00% | 114,844 | - | 114,844 | 40.00% | 114,844 | - | 114,844 | 합 계 | | 5,897,134 | 2,727,976 | 3,169,158 | | 5,897,134 | 2,727,976 | 3,169,158
(단위: 천원)
회 사 명 | 당반기말 | 전기말
소유지분율 | 취득원가 | 장부금액 | 손상차손 | 소유지분율 | 취득원가 | 장부금액 | 손상차손
종속기업
Jusung Europe | 100.00% | 1,442,859 | - | 1,442,859 | 100.00% | 1,442,859 | - | 1,442,859
Jusung Taiwan | 100.00% | 172,784 | - | 172,784 | 100.00% | 172,784 | - | 172,784
Jusung Shanghai | 100.00% | 164,647 | - | 164,647 | 100.00% | 164,647 | - | 164,647
Jusung Inc | 100.00% | 4,002,000 | 2,727,976 | 1,274,024 | 100.00% | 4,002,000 | 2,727,976 | 1,274,024
소 계 | | 5,782,290 | 2,727,976 | 3,054,314 | | 5,782,290 | 2,727,976 | 3,054,314
관계기업
AlFanar AlMudee Jusung | 40.00% | 114,844 | - | 114,844 | 40.00% | 114,844 | - | 114,844
합 계 | | 5,897,134 | 2,727,976 | 3,169,158 | | 5,897,134 | 2,727,976 | 3,169,158

5. 영업부문정보

당사의 최고의사결정자는 영업성과 평가시 부문별로 구분된 재무정보를 이용하지 않습니다. 이에 따라 영업수익을 창출하는 재화나 용역의 성격 및 서비스를 제공하기 위한 자산의 특성 등을 고려할 때, 당사는 기업회계기준서 제 1108호(영업부문)에 따른 보고부문은 단일 부문으로 결정하였습니다. 다만, 내부보고목적으로 기업 전체 수준에서 제품구분별로 매출액을 구분하고 있으며, 당반기 및 전반기의 제품구분별 매출액은 다음과 같습니다.

제품과 용역에 대한 공시
당반기 | (단위 : 천원)

 | 제품과 용역 | 제품과 용역 합계
 | 반도체장비 | 디스플레이 장비 | Solar cell 장비
 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적
수익 | 58,992,737 | 112,574,095 | 889,080 | 2,186,815 | 0 | 0 | 59,881,817 | 114,760,910

전반기 | (단위 : 천원)

 | 제품과 용역 | 제품과 용역 합계
 | 반도체장비 | 디스플레이 장비 | Solar cell 장비
 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적
수익 | 77,202,207 | 197,205,681 | 1,585,546 | 2,428,546 | 4,460 | 4,460 | 78,792,213 | 199,638,688

지역에 대한 공시
당반기 | (단위 : 천원)

 | 지역 | 지역 합계
 | 본사 소재지 국가 | 외국
 | 중국 | 대만 | 기타 국가
 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적
수익 | 51,261,889 | 78,476,123 | 8,446,761 | 35,810,908 | 173,167 | 473,879 | 0 | 0 | 59,881,817 | 114,760,910

전반기 | (단위 : 천원)

 | 지역 | 지역 합계
 | 본사 소재지 국가 | 외국
 | 중국 | 대만 | 기타 국가
 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적
수익 | 26,351,930 | 60,357,750 | 51,991,586 | 138,410,915 | 18,006 | 140,803 | 430,691 | 729,219 | 78,792,213 | 199,638,688

주요 고객에 대한 공시
당반기 | (단위 : 천원)

 | 주요 고객 | 주요 고객 합계
 | A사(반도체 장비) | B사(반도체 장비)
 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적
매출액의 10%이상인 고객에 대한 매출 | 45,109,738 | 73,652,782 | 1,722,195 | 25,351,435 | 46,831,933 | 99,004,217

전반기 | (단위 : 천원)

 | 주요 고객 | 주요 고객 합계
 | A사(반도체 장비) | B사(반도체 장비)
 | 3개월 | 누적 | 3개월 | 누적 | 3개월 | 누적
매출액의 10%이상인 고객에 대한 매출 | 34,741,300 | 97,581,856 | 9,499,822 | 61,186,754 | 44,241,122 | 158,768,610

6. 금융상품

금융자산의 범주별 공시
당반기말 | (단위 : 천원)

 | | 당기손익인식금융자산 | 공정가치평가를 기타포괄손익으로 인식하는 금융자산 | 상각후원가로 측정하는 금융자산, 범주 | 금융자산의 범주 합계
비유동 금융자산 | 19,999,520 | 28,671,537 | 1,092,662 | 49,763,719
비유동 금융자산 | 공정가치로 측정되는 금융자산 | 19,999,520 | 28,671,537 | 0 | 48,671,057
기타 비유동 채권 | 0 | 0 | 1,092,662 | 1,092,662
유동 금융자산 | 0 | 0 | 138,971,535 | 138,971,535
유동 금융자산 | 유동 매출채권 | 0 | 0 | 15,151,159 | 15,151,159
기타 유동 채권 | 0 | 0 | 648,795 | 648,795
단기금융상품 | 0 | 0 | 5,338,844 | 5,338,844
현금및현금성자산 | 0 | 0 | 117,832,737 | 117,832,737
총 금융자산 | 19,999,520 | 28,671,537 | 140,064,197 | 188,735,254

전기말 | (단위 : 천원)

 | | 당기손익인식금융자산 | 공정가치평가를 기타포괄손익으로 인식하는 금융자산 | 상각후원가로 측정하는 금융자산, 범주 | 금융자산의 범주 합계
비유동 금융자산 | 19,999,520 | 11,056,110 | 1,485,300 | 32,540,930
비유동 금융자산 | 공정가치로 측정되는 금융자산 | 19,999,520 | 11,056,110 | 0 | 31,055,630
기타 비유동 채권 | 0 | 0 | 1,485,300 | 1,485,300
유동 금융자산 | 0 | 0 | 173,190,562 | 173,190,562
유동 금융자산 | 유동 매출채권 | 0 | 0 | 11,564,595 | 11,564,595
기타 유동 채권 | 0 | 0 | 363,138 | 363,138
단기금융상품 | | | | 0
현금및현금성자산 | 0 | 0 | 161,262,829 | 161,262,829
총 금융자산 | 19,999,520 | 11,056,110 | 174,675,862 | 205,731,492

금융부채의 범주별 공시
당반기말 | (단위 : 천원)

 | | 상각후원가로 측정하는 금융부채, 범주
상각후원가로 측정하는 비유동 금융부채 | 150,015,162
상각후원가로 측정하는 비유동 금융부채 | 비유동 금융기관 차입금(사채 제외)의 비유동성 대체 부분 | 45,000,000
비유동 리스부채 | 3,946,176
기타 비유동 금융부채 | 101,068,986
상각후원가로 측정하는 유동 금융부채 | 24,020,706
상각후원가로 측정하는 유동 금융부채 | 단기매입채무 | 12,953,368
유동 리스부채 | 700,473
기타 유동 금융부채 | 10,366,865
총 금융부채 | 174,035,868

전기말 | (단위 : 천원)

 | | 상각후원가로 측정하는 금융부채, 범주
상각후원가로 측정하는 비유동 금융부채 | 149,241,855
상각후원가로 측정하는 비유동 금융부채 | 비유동 금융기관 차입금(사채 제외)의 비유동성 대체 부분 | 45,000,000
비유동 리스부채 | 4,217,248
기타 비유동 금융부채 | 100,024,607
상각후원가로 측정하는 유동 금융부채 | 14,331,656
상각후원가로 측정하는 유동 금융부채 | 단기매입채무 | 8,463,129
유동 리스부채 | 632,281
기타 유동 금융부채 | 5,236,246
총 금융부채 | 163,573,511

7. 계약원가

고객과의 계약체결원가나 계약이행원가 중에서 인식한 자산의 공시
당반기말 | (단위 : 천원)

 | 공시금액
고객과의 계약체결원가나 계약이행원가 중에서 인식한 자산 | 34,753

전기말 | (단위 : 천원)

 | 공시금액
고객과의 계약체결원가나 계약이행원가 중에서 인식한 자산 | 34,753

계약원가는 장비 판매계약과 관련된 수수료 등으로 구성되어 있습니다. 이는 고객과 계약을 체결하지 않았다면 지출되지 않았을 원가로 당사는 자산으로 인식하여 관련된 재화를 고객에게 이전하는 방식과 일치하는 시점에 비용으로 인식하고 있습니다. 한편, 자산화된 계약원가와 관련하여 당기 중 인식한 손상차손은 없습니다.

8. 기타수취채권

기타 채권에 대한 공시
당반기말 | (단위 : 천원)

 | | 공시금액
기타 비유동 채권 | 1,092,662
기타 비유동 채권 | 장기보증금 | 238,800
장기대여금 | 853,862
기타 유동 채권 | 648,795
기타 유동 채권 | 단기미수수익 | 223,738
단기미수금 | 425,057
기타채권 | 1,741,457

전기말 | (단위 : 천원)

 | | 공시금액
기타 비유동 채권 | 1,485,300
기타 비유동 채권 | 장기보증금 | 580,838
장기대여금 | 904,462
기타 유동 채권 | 363,138
기타 유동 채권 | 단기미수수익 | 216,986
단기미수금 | 146,152
기타채권 | 1,848,438

기타수취채권 연령분석
당반기말 | (단위 : 천원)

 | 3개월 이내 | 3개월 초과 1년 이내 | 1년 초과 | 연체상태 합계
기타채권 | 636,033 | 225,785 | 879,639 | 1,741,457

전기말 | (단위 : 천원)

 | 3개월 이내 | 3개월 초과 1년 이내 | 1년 초과 | 연체상태 합계
기타채권 | 257,273 | 359,126 | 1,232,039 | 1,848,438

9. 기타자산

기타자산에 대한 공시
당반기말 | (단위 : 천원)

 | | 공시금액
기타 비유동 자산 | 4,041,896
기타 비유동 자산 | 장기선급비용 | 4,041,896
기타 유동 자산 | 2,012,524
기타 유동 자산 | 미수금 | 679,963
유동 선급금 | 677,881
유동 선급비용 | 654,680
총 기타자산 | 6,054,420

전기말 | (단위 : 천원)

 | | 공시금액
기타 비유동 자산 | 3,593,095
기타 비유동 자산 | 장기선급비용 | 3,593,095
기타 유동 자산 | 1,099,930
기타 유동 자산 | 미수금 | 1,787
유동 선급금 | 527,879
유동 선급비용 | 570,264
총 기타자산 | 4,693,025

10. 단기금융자산

단기금융상품에 대한 공시

단기금융상품에 대한 공시
 | (단위 : 천원)

 | 공시금액
현금성자산으로 분류되지 않는 단기예금 | 5,338,844

11. 공정가치측정 금융자산

공정가치로 측정되는 금융자산의 내역
당반기말 | (단위 : 천원)

 | 공시금액
당기손익인식금융자산 | 19,999,520
당기손익인식금융자산평가손익누계액 | 0
기타포괄손익-공정가치 지정 비유동 지분상품투자 | 28,671,537
기타포괄손익-공정가치 지정 비유동지분상품투자 평가손익누계액 | (92,709)
공정가치로 측정되는 금융자산 | 48,671,057
공정가치로측정되는금융자산평가손익누계액 | (92,709)

전기말 | (단위 : 천원)

 | 공시금액
당기손익인식금융자산 | 19,999,520
당기손익인식금융자산평가손익누계액 | 0
기타포괄손익-공정가치 지정 비유동 지분상품투자 | 11,056,110
기타포괄손익-공정가치 지정 비유동지분상품투자 평가손익누계액 | 194,688
공정가치로 측정되는 금융자산 | 31,055,630
공정가치로측정되는금융자산평가손익누계액 | 194,688

공정가치측정 금융자산의 변동내역
 | (단위 : 천원)

 | 자산의 분류
 | 공정가치로 측정하는 금융자산
 | 측정
 | 공정가치
 | 금융자산의 범주 | 금융자산의 범주 합계
 | 당기손익인식금융자산 | 공정가치평가를 기타포괄손익으로 인식하는 금융자산
기초금융자산 | 19,999,520 | 11,056,110 | 31,055,630
발행 또는 매입에 따른 증가, 금융자산 | 0 | 18,031,263 | 18,031,263
공정가치변동에 따른 증가(감소), 금융자산 | 0 | (415,836) | (415,836)
기말금융자산 | 19,999,520 | 28,671,537 | 48,671,057

12. 유형자산

유형자산에 대한 세부 정보 공시
당반기 | (단위 : 천원)

 | 유형자산의 분류
 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 사무용비품 | 입목 | 건설중인자산
 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계
 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금
기초 유형자산 | 160,782,543 | 0 | 0 | 160,782,543 | 121,754,681 | (23,615,262) | 0 | 98,139,419 | 3,566,232 | (1,384,664) | 0 | 2,181,568 | 95,675,103 | (52,602,599) | (274,868) | 42,797,636 | 715,875 | (523,788) | 0 | 192,087 | 563,318 | (402,947) | 0 | 160,371 | 13,946,879 | (12,743,943) | 0 | 1,202,936 | 998,599 | 0 | 0 | 998,599 | 19,414,930 | 0 | 0 | 19,414,930
사업결합을 통한 취득 이외의 증가, 유형자산 | 234 | 0 | 0 | 234 | 0 | 0 | (4,200,000) | (4,200,000) | 19,362 | 0 | 0 | 19,362 | 213,568 | 0 | 0 | 213,568 | 0 | 0 | 0 | 0 | 85,259 | 0 | 0 | 85,259 | 341,736 | 0 | 0 | 341,736 | 0 | 0 | 0 | 0 | 4,086,656 | 0 | 0 | 4,086,656
처분, 유형자산 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
폐기, 유형자산 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
대체에 따른 증가(감소), 유형자산 (주1) | 3,978,475 | 0 | 0 | 3,978,475 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 15,755,718 | 0 | 0 | 15,755,718 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 300,920 | 0 | 0 | 300,920 | 0 | 0 | 0 | 0 | (6,026,837) | 0 | 0 | (6,026,837)
감가상각비, 유형자산 | 0 | 0 | 0 | 0 | 0 | (2,060,186) | 0 | (2,060,186) | 0 | (201,775) | 0 | (201,775) | 0 | (7,436,054) | 21,515 | (7,414,539) | 0 | (40,011) | 0 | (40,011) | 0 | (51,040) | 0 | (51,040) | 0 | (394,021) | 0 | (394,021) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
기타 변동에 따른 증가(감소), 유형자산 (주2) | (309) | 0 | 0 | (309) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
기말 유형자산 | 164,760,943 | 0 | 0 | 164,760,943 | 121,754,681 | (25,675,448) | (4,200,000) | 91,879,233 | 3,585,594 | (1,586,439) | 0 | 1,999,155 | 111,644,389 | (60,038,653) | (253,353) | 51,352,383 | 715,875 | (563,799) | 0 | 152,076 | 648,577 | (453,987) | 0 | 194,590 | 14,589,535 | (13,137,964) | 0 | 1,451,571 | 998,599 | 0 | 0 | 998,599 | 17,474,749 | 0 | 0 | 17,474,749

전반기 | (단위 : 천원)

 | 유형자산의 분류
 | 토지 | 건물 | 구축물 | 기계장치 | 차량운반구 | 공구와기구 | 사무용비품 | 입목 | 건설중인자산
 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계
 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금
기초 유형자산 | 137,203,839 | 0 | 0 | 137,203,839 | 121,754,681 | (19,494,889) | 0 | 102,259,792 | 3,089,910 | (1,004,954) | 0 | 2,084,956 | 92,125,717 | (41,188,874) | (254,177) | 50,682,666 | 697,875 | (443,766) | 0 | 254,109 | 1,111,695 | (882,926) | 0 | 228,769 | 13,176,122 | (12,018,841) | 0 | 1,157,281 | 252,599 | 0 | 0 | 252,599 | 11,532,672 | 0 | 0 | 11,532,672
사업결합을 통한 취득 이외의 증가, 유형자산 | 6,002 | 0 | 0 | 6,002 | 0 | 0 | 0 | 0 | 165,207 | 0 | 0 | 165,207 | 929,520 | 0 | 0 | 929,520 | 18,000 | 0 | 0 | 18,000 | 3,550 | 0 | 0 | 3,550 | 483,290 | 0 | 0 | 483,290 | 0 | 0 | 0 | 0 | 28,013,184 | 0 | 0 | 28,013,184
처분, 유형자산 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
폐기, 유형자산 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | (3,000) | 1,906 | 0 | (1,094) | (98,000) | 58,188 | 0 | (39,812) | 0 | 0 | 0 | 0 | (572,443) | 572,442 | 0 | (1) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
대체에 따른 증가(감소), 유형자산 (주1) | 21,496,148 | 0 | 0 | 21,496,148 | 0 | 0 | 0 | 0 | 159,215 | 0 | 0 | 159,215 | 7,373,377 | 0 | 0 | 7,373,377 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 169,215 | 0 | 0 | 169,215 | 746,000 | 0 | 0 | 746,000 | (23,940,170) | 0 | 0 | (23,940,170)
감가상각비, 유형자산 | 0 | 0 | 0 | 0 | 0 | (2,060,186) | 0 | (2,060,186) | 0 | (182,350) | 0 | (182,350) | 0 | (5,792,642) | 17,942 | (5,774,700) | 0 | (40,011) | 0 | (40,011) | 0 | (44,840) | 0 | (44,840) | 0 | (340,352) | 0 | (340,352) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
기타 변동에 따른 증가(감소), 유형자산 (주2) | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
기말 유형자산 | 158,705,989 | 0 | 0 | 158,705,989 | 121,754,681 | (21,555,075) | 0 | 100,199,606 | 3,411,332 | (1,185,398) | 0 | 2,225,934 | 100,330,614 | (46,923,328) | (236,235) | 53,171,051 | 715,875 | (483,777) | 0 | 232,098 | 542,802 | (355,324) | 0 | 187,478 | 13,828,627 | (12,359,193) | 0 | 1,469,434 | 998,599 | 0 | 0 | 998,599 | 15,605,686 | 0 | 0 | 15,605,686

(주1) 재고자산에서 대체된 금액 및 무형자산으로 대체된 금액이 포함되어 있습니다.(주2) 당기 중 취득세 감면으로 인한 취득세 환급금액이 포함되어 있습니다.

유형자산의 구성내역
당반기 | (단위 : 천원)

 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 장부금액 합계
기초 유형자산 | 417,418,160 | (91,273,203) | (274,868) | 325,870,089
사업결합을 통한 취득 이외의 증가, 유형자산 | 4,746,815 | 0 | (4,200,000) | 546,815
사용 중지, 유형자산 | | | 0 | 0
대체에 따른 증가(감소), 유형자산 (주1) | 14,008,276 | 0 | 0 | 14,008,276
감가상각비, 유형자산 | | (10,183,087) | 21,515 | (10,161,572)
기타 변동에 따른 증가(감소), 유형자산 (주2) | (309) | 0 | 0 | (309)
기말 유형자산 | 436,172,942 | (101,456,290) | (4,453,353) | 330,263,298

전반기 | (단위 : 천원)

 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 장부금액 합계
기초 유형자산 | 380,945,110 | (75,034,250) | (254,177) | 305,656,683
사업결합을 통한 취득 이외의 증가, 유형자산 | 29,618,753 | 0 | 0 | 29,618,753
사용 중지, 유형자산 | (673,443) | 632,536 | 0 | (40,907)
대체에 따른 증가(감소), 유형자산 (주1) | 6,003,785 | 0 | 0 | 6,003,785
감가상각비, 유형자산 | 0 | (8,460,381) | 17,942 | (8,442,439)
기타 변동에 따른 증가(감소), 유형자산 (주2) | | 0 | 0 | 0
기말 유형자산 | 415,894,205 | (82,862,095) | (236,235) | 332,795,875

(주1) 재고자산에서 대체된 금액 및 무형자산으로 대체된 금액이 포함되어 있습니다.(주2) 당기 중 취득세 감면으로 인한 취득세 환급금액이 포함되어 있습니다.

유형자산과 관련된 차입원가에 대한 공시

유형자산과 관련된 차입원가에 대한 공시
당반기 | (단위 : 천원)

 | 공시금액
자본화된 차입원가 | 73,542
자본화가능차입원가를 산정하기 위하여 사용된 자본화이자율 | 0.0200

전반기 | (단위 : 천원)

 | 공시금액
자본화된 차입원가 | 148,275
자본화가능차입원가를 산정하기 위하여 사용된 자본화이자율 | 0.0200

보험가입자산세부내역
 | (단위 : 천원)

 | DB손해보험 | 삼성화재해상보험
보험의 종류 | 재산종합보험 | 재산종합보험
보험가입 자산종류 | 건물 및 기계장치 등 | 건물 및 기계장치 등
부보금액 | 629,790,115 | 310,001,931

유형자산 취득약정에 대한 공시
 | (단위 : 천원)

 | 토지 취득 약정
유형자산을 취득하기 위한 약정액 | 15,739,984
기지급액 | 14,165,986

13. 투자부동산

당반기 및 전반기 투자부동산의 변동내역은 없습니다.

투자부동산과 관련된 손익에 대한 공시

투자부동산과 관련된 손익에 대한 공시
당반기 | (단위 : 천원)

 | 공시금액
투자부동산에서 발생한 임대수익 | 4,188,992
투자부동산과 직접 관련된 운영비용 | (1,483,217)
투자부동산에서 발생한 이자비용 | (1,473,465)
투자부동산에서 발생한 임대수익, 순직접운영비용 | 1,232,310

전반기 | (단위 : 천원)

 | 공시금액
투자부동산에서 발생한 임대수익 | 4,198,992
투자부동산과 직접 관련된 운영비용 | (1,690,334)
투자부동산에서 발생한 이자비용 | (1,425,364)
투자부동산에서 발생한 임대수익, 순직접운영비용 | 1,083,294

보고기간 종료일 현재 투자부동산의 공정가치는 해당 지역의 부동산 평가와 관련하여 적절한 자격과 경험을 가지고 있는 외부의 독립적인 부동산평가사인 삼일감정평가법인이 수행한 평가에 근거하여 결정되었습니다. 공정가치 측정에 사용된 가치평가기법은 공시지가기준법, 원가법, 거래사례비교법, 수익환원법입니다. 평가 대상 투자부동산은 토지와 건물이 일체로 효용을 발휘하는 수익성 부동산의 실제적 자산가치를 반영하기 위해 공시지가기준법(토지), 원가법(건물)을 적용한 각각의 공정가치와 거래사례비교법과 수익환원법을 통한 토지, 건물 일체의 공정가치를 측정한 후 거래사례비교법과 수익환원법에 높은 비중을 두어 공정가치를 측정하였습니다. 수익환원법적용을 위한 자본환원율(capitalization rate)은 측정대상 투자부동산과 유사한 지역에 소재하는 투자부동산에 대한 평가자가 관측한 수익율과 개별 투자부동산에 특정된 요소들에 대한 평가자의 지식에 기초하여 조정된 수익율을 참고하여 산정합니다. 당반기 중 가치평가기법의 변경은 없으며, 공정가치측정치에 대한 공정가치 서열체계는 수준3로 평가하고 있습니다.당사는 일부 투자부동산에 대하여 차입금 및 임대보증금과 관련하여 담보로 제공되어 있습니다(주석 34 참조).

14. 무형자산

무형자산에 대한 세부 정보 공시
당반기 | (단위 : 천원)

 | 영업권 이외의 무형자산의 분류
 | 저작권, 특허권, 기타 산업재산권, 용역운영권 | 컴퓨터소프트웨어 | 회원권 | 자본화된 개발비 지출액
 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계 | 장부금액 | 장부금액 합계
 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금 | 총장부금액 | 감가상각누계액, 상각누계액 및 손상차손누계액 | 정부보조금
기초 영업권 이외의 무형자산 | 9,378,071 | (6,483,393) | 0 | 2,894,678 | 11,719,346 | (10,080,582) | 0 | 1,638,764 | 3,585,736 | (52,500) | 0 | 3,533,236 | 7,771,823 | (7,771,823) | 0 | 0
사업결합을 통한 취득, 영업권 이외의 무형자산 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
처분, 영업권 이외의 무형자산 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
대체에 따른 증가(감소), 영업권 이외의 무형자산 (주1) | 555,104 | 0 | 0 | 555,104 | 70,168 | 0 | 0 | 70,168 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
무형자산상각비, 영업권 이외의 무형자산 | 0 | (271,350) | 0 | (271,350) | 0 | (322,592) | 0 | (322,592) | 0 | (16,500) | 0 | (16,500) | 0 | 0 | 0 | 0
